species,site,leaf_age,herbivory_type,side,habitat,individual,herbivory_percentage_median,herbivory_percentage_mean
SCL_BIR,S1,old,chew_perc,low,Savanna,2,0.026025315,0.16398161883333331
SCL_BIR,S1,old,chew_perc,up,Savanna,1,0.122377622,3.1539608893076925
SCL_BIR,S1,old,chew_perc,up,Savanna,2,0.063851136,2.9588844294
SCL_BIR,S1,young,sap_min_perc,up,Savanna,1,0,0
SCL_BIR,S1,young,sap_min_perc,up,Savanna,2,0,0
SCL_BIR,S1,young,chew_perc,up,Savanna,1,0.0336874665,0.02899521825
SCL_BIR,S1,young,chew_perc,up,Savanna,2,0.023820867,1.3562029924285712
SCL_BIR,S10,old,sap_min_perc,low,Savanna,1,1.48124803,3.2664067354444444
SCL_BIR,S10,old,sap_min_perc,low,Savanna,2,2.530707692,3.647613422125
SCL_BIR,S10,old,sap_min_perc,low,Savanna,3,4.30331147,6.127399204727272
SCL_BIR,S10,old,sap_min_perc,up,Savanna,1,2.865623094,4.8559336763
SCL_BIR,S10,old,sap_min_perc,up,Savanna,2,1.784529165,6.741204859222223
SCL_BIR,S10,old,sap_min_perc,up,Savanna,3,12.58358006,13.699384297833333
SCL_BIR,S10,old,chew_perc,low,Savanna,1,0.094547747,1.1239662707777778
SCL_BIR,S10,old,chew_perc,low,Savanna,2,0.6948398825000001,7.239998020875
SCL_BIR,S10,old,chew_perc,low,Savanna,3,3.483217226,10.806618973272728
SCL_BIR,S10,old,chew_perc,up,Savanna,1,0.5942562355000001,1.5698581567
SCL_BIR,S10,old,chew_perc,up,Savanna,2,0.246659815,3.0063263213333333
SCL_BIR,S10,old,chew_perc,up,Savanna,3,5.274000990999999,10.904159962833333
SCL_BIR,S10,young,sap_min_perc,up,Savanna,1,0.252622256,1.9592902454
SCL_BIR,S10,young,sap_min_perc,up,Savanna,2,0.8237665495,1.2487039524999999
SCL_BIR,S10,young,sap_min_perc,up,Savanna,3,0.30418251,1.8727579926666666
SCL_BIR,S10,young,chew_perc,up,Savanna,1,0.048958828499999996,0.8401120752
SCL_BIR,S10,young,chew_perc,up,Savanna,2,0.8522559974999999,8.587730401249999
SCL_BIR,S10,young,chew_perc,up,Savanna,3,0.152091255,0.9115203937777778
SCL_BIR,S21,old,sap_min_perc,low,Savanna,1,0.40935763000000003,0.9852928842500001
SCL_BIR,S21,old,sap_min_perc,low,Savanna,2,0.6661369109999999,2.986700320300002
SCL_BIR,S21,old,sap_min_perc,low,Savanna,3,1.65e-14,0.00978192033333895
SCL_BIR,S21,old,sap_min_perc,up,Savanna,1,1.717990276,2.394988931230769
SCL_BIR,S21,old,sap_min_perc,up,Savanna,2,0.153165419,1.4910001140000009
SCL_BIR,S21,old,sap_min_perc,up,Savanna,3,0.015491867,0.07376415253846154
SCL_BIR,S21,old,chew_perc,low,Savanna,1,2.261306421,4.12421984825
SCL_BIR,S21,old,chew_perc,low,Savanna,2,0.194214791,3.3638255189
SCL_BIR,S21,old,chew_perc,low,Savanna,3,0.0168040895,0.020034888
SCL_BIR,S21,old,chew_perc,up,Savanna,1,3.283527025,3.754227940076923
SCL_BIR,S21,old,chew_perc,up,Savanna,2,0.78879369,2.3087691297692308
SCL_BIR,S21,old,chew_perc,up,Savanna,3,0.024169184,0.02519138646153846
SCL_BIR,S21,young,sap_min_perc,up,Savanna,1,0.220418796,0.9103132349411764
SCL_BIR,S21,young,sap_min_perc,up,Savanna,2,0.049956288,0.21354955407692308
SCL_BIR,S21,young,sap_min_perc,up,Savanna,3,0.0642210255,0.1950227125
SCL_BIR,S21,young,chew_perc,up,Savanna,1,1.536643026,7.482925036529412
SCL_BIR,S21,young,chew_perc,up,Savanna,2,0.274258848,0.7974507876923077
SCL_BIR,S21,young,chew_perc,up,Savanna,3,0.15124425149999998,0.9336838602272727
SCL_BIR,S22,old,sap_min_perc,low,Savanna,1,0,0
SCL_BIR,S22,old,sap_min_perc,up,Savanna,1,0,0
SCL_BIR,S22,old,chew_perc,low,Savanna,1,0.022368863,0.20121883266666665
SCL_BIR,S22,old,chew_perc,up,Savanna,1,0.023681443,0.0831746055
SCL_BIR,S22,young,sap_min_perc,up,Savanna,1,0,0
SCL_BIR,S22,young,chew_perc,up,Savanna,1,0.0723518275,0.24679867025
SCL_BIR,S25,old,sap_min_perc,low,Savanna,1,0.216684724,0.200857421
SCL_BIR,S25,old,sap_min_perc,low,Savanna,2,0.213414634,0.5232775098
SCL_BIR,S25,old,sap_min_perc,low,Savanna,3,0.060374321,0.13751630488889022
SCL_BIR,S25,old,sap_min_perc,up,Savanna,1,0.0117928195,1.4629032265000015
SCL_BIR,S25,old,sap_min_perc,up,Savanna,2,0.044832997,0.08115648286666667
SCL_BIR,S25,old,sap_min_perc,up,Savanna,3,0.019933712,0.03560891161111237
SCL_BIR,S25,old,chew_perc,low,Savanna,1,0.039989336,0.141868579
SCL_BIR,S25,old,chew_perc,low,Savanna,2,0.042105263,0.3820041464
SCL_BIR,S25,old,chew_perc,low,Savanna,3,0.044336067,0.04981579611111111
SCL_BIR,S25,old,chew_perc,up,Savanna,1,0.0252537055,1.4986168455
SCL_BIR,S25,old,chew_perc,up,Savanna,2,0.025474462,0.085901751
SCL_BIR,S25,old,chew_perc,up,Savanna,3,0.026055350499999998,0.035372734277777776
SCL_BIR,S25,young,sap_min_perc,up,Savanna,1,0.1173213915,0.10711631525
SCL_BIR,S25,young,sap_min_perc,up,Savanna,2,0.036764706,0.40199774885714284
SCL_BIR,S25,young,sap_min_perc,up,Savanna,3,1.985e-14,0.0476311412500086
SCL_BIR,S25,young,chew_perc,up,Savanna,1,0.11640666399999999,0.124535589125
SCL_BIR,S25,young,chew_perc,up,Savanna,2,0.083160083,1.3666829571428571
SCL_BIR,S25,young,chew_perc,up,Savanna,3,0.09901101300000001,0.112835446625
SCL_BIR,S30,old,sap_min_perc,low,Savanna,1,0.4832565385,0.4832565385
SCL_BIR,S30,old,sap_min_perc,up,Savanna,1,1.007520931,1.495402288923077
SCL_BIR,S30,old,chew_perc,low,Savanna,1,17.182732215,17.182732215
SCL_BIR,S30,old,chew_perc,up,Savanna,1,2.5,4.857258484076923
SCL_BIR,S8,old,sap_min_perc,low,Savanna,1,0.5276538635,1.6029101318749999
SCL_BIR,S8,old,sap_min_perc,low,Savanna,2,0.181578079,1.3694697295555556
SCL_BIR,S8,old,sap_min_perc,up,Savanna,1,0.3770586925,3.3508128599
SCL_BIR,S8,old,sap_min_perc,up,Savanna,2,1.8233120685,2.4188964030999998
SCL_BIR,S8,old,chew_perc,low,Savanna,1,0.2207255575,1.059867777375
SCL_BIR,S8,old,chew_perc,low,Savanna,2,0.087272727,1.361611309888889
SCL_BIR,S8,old,chew_perc,up,Savanna,1,0.7941965975,4.3854536579
SCL_BIR,S8,old,chew_perc,up,Savanna,2,1.048306773,1.9435502341
SCL_BIR,S8,young,sap_min_perc,up,Savanna,1,0,2.0060908527000003
SCL_BIR,S8,young,sap_min_perc,up,Savanna,2,0.969355847,3.429175705818182
SCL_BIR,S8,young,chew_perc,up,Savanna,1,0.4797321525,3.8391378172
SCL_BIR,S8,young,chew_perc,up,Savanna,2,1.000625391,3.4725814172727274
SCL_BIR,S9,old,sap_min_perc,low,Savanna,1,0,0
SCL_BIR,S9,old,sap_min_perc,low,Savanna,2,0,0
SCL_BIR,S9,old,sap_min_perc,up,Savanna,1,0,0
SCL_BIR,S9,old,sap_min_perc,up,Savanna,2,0,0
SCL_BIR,S9,old,chew_perc,low,Savanna,1,1.081871768,3.90003615025
SCL_BIR,S9,old,chew_perc,low,Savanna,2,2.98691447,5.475260372857143
SCL_BIR,S9,old,chew_perc,up,Savanna,1,0.814166497,3.556312458909091
SCL_BIR,S9,old,chew_perc,up,Savanna,2,0.584208124,1.4535699091818182
SCL_BIR,S9,young,sap_min_perc,up,Savanna,1,0,0
SCL_BIR,S9,young,sap_min_perc,up,Savanna,2,0,0
SCL_BIR,S9,young,chew_perc,up,Savanna,1,8.988223985,18.636971302444444
SCL_BIR,S9,young,chew_perc,up,Savanna,2,0.074392685,0.0746226776875
SCO_ZEY,F6,old,sap_min_perc,low,Forest,1,0,0
SCO_ZEY,F6,old,sap_min_perc,low,Forest,2,0.59132821,0.9852882155
SCO_ZEY,F6,old,sap_min_perc,low,Forest,3,0,0
SCO_ZEY,F6,old,sap_min_perc,up,Forest,1,0,0
SCO_ZEY,F6,old,sap_min_perc,up,Forest,2,1.139804096,6.381874137153846
SCO_ZEY,F6,old,sap_min_perc,up,Forest,3,0,0
SCO_ZEY,F6,old,chew_perc,low,Forest,1,0.09498179749999999,0.1291559355
SCO_ZEY,F6,old,chew_perc,low,Forest,2,0.302436004,6.060082410000001
SCO_ZEY,F6,old,chew_perc,low,Forest,3,4.465233793,9.52092636
SCO_ZEY,F6,old,chew_perc,up,Forest,1,0.08271145399999999,1.4658180398124998
SCO_ZEY,F6,old,chew_perc,up,Forest,2,0.36461126,11.120447673923076
SCO_ZEY,F6,old,chew_perc,up,Forest,3,10.400237669500001,13.2396296601
SCO_ZEY,F6,young,sap_min_perc,up,Forest,1,0,0
SCO_ZEY,F6,young,sap_min_perc,up,Forest,3,0,0
SCO_ZEY,F6,young,chew_perc,up,Forest,1,0.2198305015,7.651198173875001
SCO_ZEY,F6,young,chew_perc,up,Forest,3,0.100862808,10.159172989333333
SCU_MYR,F3,old,sap_min_perc,low,Forest,1,0,0
SCU_MYR,F3,old,sap_min_perc,low,Forest,2,0,0
SCU_MYR,F3,old,sap_min_perc,low,Forest,3,0,0
SCU_MYR,F3,old,sap_min_perc,up,Forest,1,0,0
SCU_MYR,F3,old,sap_min_perc,up,Forest,2,0,0
SCU_MYR,F3,old,sap_min_perc,up,Forest,3,0,0
SCU_MYR,F3,old,chew_perc,low,Forest,1,0.050062578,5.101545166777778
SCU_MYR,F3,old,chew_perc,low,Forest,2,0.040890052999999996,0.043500291125
SCU_MYR,F3,old,chew_perc,low,Forest,3,0.027774586,0.7363528701666667
SCU_MYR,F3,old,chew_perc,up,Forest,1,0.311284047,3.0635902443061225
SCU_MYR,F3,old,chew_perc,up,Forest,2,0.109170306,1.883189798577778
SCU_MYR,F3,old,chew_perc,up,Forest,3,0.09032075849999999,1.6213312323437499
SCU_MYR,F3,young,sap_min_perc,up,Forest,1,0,0
SCU_MYR,F3,young,sap_min_perc,up,Forest,2,0,0
SCU_MYR,F3,young,sap_min_perc,up,Forest,3,0,0
SCU_MYR,F3,young,chew_perc,up,Forest,1,0.289249706,0.33769922355555554
SCU_MYR,F3,young,chew_perc,up,Forest,2,0.105932203,0.3297513557272727
SCU_MYR,F3,young,chew_perc,up,Forest,3,0.14461316,1.60770503576
SCU_MYR,F5,old,sap_min_perc,low,Forest,1,0,0
SCU_MYR,F5,old,sap_min_perc,low,Forest,2,0,0
SCU_MYR,F5,old,sap_min_perc,low,Forest,3,0,0
SCU_MYR,F5,old,sap_min_perc,up,Forest,1,0,0
SCU_MYR,F5,old,sap_min_perc,up,Forest,2,0,0
SCU_MYR,F5,old,sap_min_perc,up,Forest,3,0,0
SCU_MYR,F5,old,chew_perc,low,Forest,1,0.028563268,1.9857466907333332
SCU_MYR,F5,old,chew_perc,low,Forest,2,1.659574468,4.458521355307692
SCU_MYR,F5,old,chew_perc,low,Forest,3,3.871516699,3.5893091308888887
SCU_MYR,F5,old,chew_perc,up,Forest,1,0.017497813,4.529758286058823
SCU_MYR,F5,old,chew_perc,up,Forest,2,0.9785042925,2.4488336544166667
SCU_MYR,F5,old,chew_perc,up,Forest,3,2.99220139,5.6956902309999995
SCU_MYR,F7,old,sap_min_perc,low,Forest,1,0,0
SCU_MYR,F7,old,sap_min_perc,low,Forest,2,0,0
SCU_MYR,F7,old,sap_min_perc,low,Forest,3,0,0
SCU_MYR,F7,old,sap_min_perc,up,Forest,1,0,0.0027394948947389
SCU_MYR,F7,old,sap_min_perc,up,Forest,2,0,0
SCU_MYR,F7,old,sap_min_perc,up,Forest,3,0,0.26111483468750074
SCU_MYR,F7,old,chew_perc,low,Forest,1,1.840271885,8.365224829571428
SCU_MYR,F7,old,chew_perc,low,Forest,2,0.026938104499999997,6.229409628583333
SCU_MYR,F7,old,chew_perc,low,Forest,3,10.07993761,12.534777303333334
SCU_MYR,F7,old,chew_perc,up,Forest,1,0.026322717,11.08962331963158
SCU_MYR,F7,old,chew_perc,up,Forest,2,0.022946572,4.8420229015
SCU_MYR,F7,old,chew_perc,up,Forest,3,0.029783419,10.753012160375
SCU_MYR,F7,young,sap_min_perc,up,Forest,1,0,0
SCU_MYR,F7,young,sap_min_perc,up,Forest,2,0,0
SCU_MYR,F7,young,sap_min_perc,up,Forest,3,0,0
SCU_MYR,F7,young,chew_perc,up,Forest,1,1.0760127145,4.1922673874
SCU_MYR,F7,young,chew_perc,up,Forest,2,19.38380902,19.2686717037
SCU_MYR,F7,young,chew_perc,up,Forest,3,0,3.5788805548888893
SCU_MYR,S20,old,sap_min_perc,low,Savanna,1,0.1064081345,0.8679120975
SCU_MYR,S20,old,sap_min_perc,low,Savanna,2,0.231816865,0.4680943958888889
SCU_MYR,S20,old,sap_min_perc,low,Savanna,3,0,0.31229491733333337
SCU_MYR,S20,old,sap_min_perc,up,Savanna,1,4.930927291,14.909412135090909
SCU_MYR,S20,old,sap_min_perc,up,Savanna,2,1.276284095,5.028099681562501
SCU_MYR,S20,old,sap_min_perc,up,Savanna,3,3.7801635425,7.108189886833333
SCU_MYR,S20,old,chew_perc,low,Savanna,1,0.077591588,0.3157422915
SCU_MYR,S20,old,chew_perc,low,Savanna,2,2.602230483,10.710562486111112
SCU_MYR,S20,old,chew_perc,low,Savanna,3,0.032467532,2.778675952222222
SCU_MYR,S20,old,chew_perc,up,Savanna,1,4.179510972,11.125417319272728
SCU_MYR,S20,old,chew_perc,up,Savanna,2,3.9381357735,6.2206839838125
SCU_MYR,S20,old,chew_perc,up,Savanna,3,0,0
SCU_MYR,S20,young,sap_min_perc,up,Savanna,1,0.0257557095,0.0866032481666727
SCU_MYR,S20,young,sap_min_perc,up,Savanna,2,0.2616744015,0.7370656391666667
SCU_MYR,S20,young,sap_min_perc,up,Savanna,3,0.0239923225,0.05399221816666666
SCU_MYR,S20,young,chew_perc,up,Savanna,1,0.0867995175,0.3013995945
SCU_MYR,S20,young,chew_perc,up,Savanna,2,2.983317833,5.606892580833333
SCU_MYR,S20,young,chew_perc,up,Savanna,3,0.0942432185,0.19636426933333334
SCU_MYR,S22,old,sap_min_perc,low,Savanna,1,0.731005295,2.0008148277857143
SCU_MYR,S22,old,sap_min_perc,low,Savanna,2,2.6910596795,8.092483378142857
SCU_MYR,S22,old,sap_min_perc,up,Savanna,1,2.916945001,3.707284009769231
SCU_MYR,S22,old,sap_min_perc,up,Savanna,2,1.0058448064999999,4.971138299625003
SCU_MYR,S22,old,chew_perc,low,Savanna,1,18.684670795000002,23.838732844285715
SCU_MYR,S22,old,chew_perc,low,Savanna,2,3.2534129005,8.926795088785715
SCU_MYR,S22,old,chew_perc,up,Savanna,1,3.139306736,9.718904133384616
SCU_MYR,S22,old,chew_perc,up,Savanna,2,1.1966575695000001,5.248141259
SCU_MYR,S22,young,sap_min_perc,up,Savanna,1,0,1.159770496357143
SCU_MYR,S22,young,sap_min_perc,up,Savanna,2,0.05282620200000515,6.225219895800001
SCU_MYR,S22,young,chew_perc,up,Savanna,1,10.5626211855,13.9691009975
SCU_MYR,S22,young,chew_perc,up,Savanna,2,4.1564565705,7.4541227912000005
SCU_MYR,S27,old,sap_min_perc,low,Savanna,1,0.734114828,1.7097339437499999
SCU_MYR,S27,old,sap_min_perc,low,Savanna,2,0.97020097,4.602367370857143
SCU_MYR,S27,old,sap_min_perc,low,Savanna,3,0.1738403515,0.25038246275000003
SCU_MYR,S27,old,sap_min_perc,up,Savanna,1,1.105937136,1.2987971897333332
SCU_MYR,S27,old,sap_min_perc,up,Savanna,2,0.311041991,3.30540604176
SCU_MYR,S27,old,sap_min_perc,up,Savanna,3,0.585302406,2.999283909764706
SCU_MYR,S27,old,chew_perc,low,Savanna,1,0.4742283325,0.999837388875
SCU_MYR,S27,old,chew_perc,low,Savanna,2,2.377179081,6.811512359571428
SCU_MYR,S27,old,chew_perc,low,Savanna,3,0.0301210535,0.48361707200000004
SCU_MYR,S27,old,chew_perc,up,Savanna,1,0.71133749,1.5877210613333335
SCU_MYR,S27,old,chew_perc,up,Savanna,2,0.373333333,3.2221703757599998
SCU_MYR,S27,old,chew_perc,up,Savanna,3,2.348111658,8.333985466647059
SCU_MYR,S27,young,sap_min_perc,up,Savanna,1,0.043580983000000004,2.251930632
SCU_MYR,S27,young,sap_min_perc,up,Savanna,2,1.115241636,4.37674561
SCU_MYR,S27,young,sap_min_perc,up,Savanna,3,0.8461426825,0.8461426825
SCU_MYR,S27,young,chew_perc,up,Savanna,1,0.060846176,2.32510932875
SCU_MYR,S27,young,chew_perc,up,Savanna,2,1.499758104,4.6481442462222224
SCU_MYR,S27,young,chew_perc,up,Savanna,3,0.643318336,0.643318336
SCU_MYR,S30,old,sap_min_perc,low,Savanna,1,0.223463687,1.855802434857143
SCU_MYR,S30,old,sap_min_perc,low,Savanna,2,0.94426958,0.8300117922857143
SCU_MYR,S30,old,sap_min_perc,low,Savanna,3,0.1987105075,0.48286375466666664
SCU_MYR,S30,old,sap_min_perc,up,Savanna,1,0.9454884335,2.3533702346363636
SCU_MYR,S30,old,sap_min_perc,up,Savanna,2,0.870470201,3.1963031354166667
SCU_MYR,S30,old,sap_min_perc,up,Savanna,3,0.556460369,1.5938161799411765
SCU_MYR,S30,old,chew_perc,low,Savanna,1,2.867783985,9.897806426285715
SCU_MYR,S30,old,chew_perc,low,Savanna,2,14.55301455,20.364081624
SCU_MYR,S30,old,chew_perc,low,Savanna,3,1.3885627029999998,3.010140278166667
SCU_MYR,S30,old,chew_perc,up,Savanna,1,1.0317157695,4.213499758318182
SCU_MYR,S30,old,chew_perc,up,Savanna,2,1.068370147,4.364928334375
SCU_MYR,S30,old,chew_perc,up,Savanna,3,2.407035951,3.1153674606470587
SCU_MYR,S30,young,sap_min_perc,up,Savanna,1,2.464707999,8.5287643475
SCU_MYR,S30,young,sap_min_perc,up,Savanna,3,0.2862421295,0.911163177
SCU_MYR,S30,young,chew_perc,up,Savanna,1,1.3395697345,4.43147003275
SCU_MYR,S30,young,chew_perc,up,Savanna,3,0.2433990325,0.3534009195
SCU_MYR,T23,old,sap_min_perc,low,Thicket,1,0,0
SCU_MYR,T23,old,sap_min_perc,low,Thicket,2,0,0
SCU_MYR,T23,old,sap_min_perc,low,Thicket,3,0,0
SCU_MYR,T23,old,sap_min_perc,up,Thicket,1,0,0.2500453602666677
SCU_MYR,T23,old,sap_min_perc,up,Thicket,2,0,0.07383363018182
SCU_MYR,T23,old,sap_min_perc,up,Thicket,3,0,0.14090083586956617
SCU_MYR,T23,old,chew_perc,low,Thicket,1,0.0609206645,2.2593666033333335
SCU_MYR,T23,old,chew_perc,low,Thicket,2,0.0110253585,0.248830462625
SCU_MYR,T23,old,chew_perc,low,Thicket,3,0.029779631,0.456034743
SCU_MYR,T23,old,chew_perc,up,Thicket,1,0.041407867,2.5783707384
SCU_MYR,T23,old,chew_perc,up,Thicket,2,0.013276686,1.7344353633636362
SCU_MYR,T23,old,chew_perc,up,Thicket,3,0.27040713,4.408784656586956
SCU_MYR,T23,young,sap_min_perc,up,Thicket,2,0,0
SCU_MYR,T23,young,sap_min_perc,up,Thicket,3,0,0
SCU_MYR,T23,young,chew_perc,up,Thicket,2,0.570539419,4.7628233435789475
SCU_MYR,T23,young,chew_perc,up,Thicket,3,0.033448161,1.64321738525
SCU_MYR,T24,old,sap_min_perc,low,Thicket,1,0,0
SCU_MYR,T24,old,sap_min_perc,low,Thicket,3,0,0
SCU_MYR,T24,old,sap_min_perc,up,Thicket,1,0,0
SCU_MYR,T24,old,sap_min_perc,up,Thicket,2,0,0.20739594214814952
SCU_MYR,T24,old,sap_min_perc,up,Thicket,3,0,0
SCU_MYR,T24,old,chew_perc,low,Thicket,1,17.93973371,14.13289193
SCU_MYR,T24,old,chew_perc,low,Thicket,3,0,1.0975466604285715
SCU_MYR,T24,old,chew_perc,up,Thicket,1,11.2184097,10.980575464333333
SCU_MYR,T24,old,chew_perc,up,Thicket,2,0.0246339785,1.8869295612407406
SCU_MYR,T24,old,chew_perc,up,Thicket,3,0.0134682045,0.13956624238461537
SCU_MYR,T24,young,sap_min_perc,up,Thicket,1,0,0
SCU_MYR,T24,young,sap_min_perc,up,Thicket,3,0,0
SCU_MYR,T24,young,chew_perc,up,Thicket,1,0.091491308,5.802119107756757
SCU_MYR,T24,young,chew_perc,up,Thicket,3,0.024618415,0.241916722
SID_INE,F7,old,sap_min_perc,low,Forest,1,0,0.03550112111111111
SID_INE,F7,old,sap_min_perc,low,Forest,2,0,2.1461105424999998
SID_INE,F7,old,sap_min_perc,up,Forest,1,4.6673412655,11.265809017
SID_INE,F7,old,sap_min_perc,up,Forest,2,0,9.095898495454545
SID_INE,F7,old,chew_perc,low,Forest,1,0,0.006804486444444445
SID_INE,F7,old,chew_perc,low,Forest,2,0.0201453395,22.689710121250002
SID_INE,F7,old,chew_perc,up,Forest,1,11.6402202505,16.4905932364
SID_INE,F7,old,chew_perc,up,Forest,2,0.008023428,8.853342914
SID_INE,F7,young,sap_min_perc,up,Forest,1,0,0
SID_INE,F7,young,chew_perc,up,Forest,1,0.022497188,0.022497188
SID_INE,S13,old,sap_min_perc,low,Savanna,1,0.346928414,1.9480243387999998
SID_INE,S13,old,sap_min_perc,low,Savanna,2,0.237670826,0.30290951779999997
SID_INE,S13,old,sap_min_perc,low,Savanna,3,0.929859719,12.1457439864
SID_INE,S13,old,sap_min_perc,up,Savanna,1,1.409903903,5.8320453173
SID_INE,S13,old,sap_min_perc,up,Savanna,2,0,0
SID_INE,S13,old,sap_min_perc,up,Savanna,3,1.21133007,3.8175620628
SID_INE,S13,old,chew_perc,low,Savanna,1,0.12692503,0.9661247185999999
SID_INE,S13,old,chew_perc,low,Savanna,2,0.093574548,0.1476490678
SID_INE,S13,old,chew_perc,low,Savanna,3,0.320641283,5.6793557757999995
SID_INE,S13,old,chew_perc,up,Savanna,1,0.091216735,1.8555654374000001
SID_INE,S13,old,chew_perc,up,Savanna,2,0.057770248499999996,0.8508245777
SID_INE,S13,old,chew_perc,up,Savanna,3,0.3781993405,1.4579274587
SID_INE,S13,young,sap_min_perc,up,Savanna,2,0.220105238,2.3663203888
SID_INE,S13,young,chew_perc,up,Savanna,2,0.07298856849999999,0.8855660157
SID_INE,S20,old,sap_min_perc,low,Savanna,1,0,4.5654175825
SID_INE,S20,old,sap_min_perc,low,Savanna,2,0,0
SID_INE,S20,old,sap_min_perc,up,Savanna,1,0.034530387,1.8751725206666665
SID_INE,S20,old,sap_min_perc,up,Savanna,2,0.270071201,3.0328667185555553
SID_INE,S20,old,chew_perc,low,Savanna,1,2.289682553,5.7144212004999995
SID_INE,S20,old,chew_perc,low,Savanna,2,0.009565716,0.009565716
SID_INE,S20,old,chew_perc,up,Savanna,1,0.020952647,4.590238937444444
SID_INE,S20,old,chew_perc,up,Savanna,2,0.013279331,2.5337781325555553
SID_INE,S20,young,sap_min_perc,up,Savanna,1,0,0.04604051566666667
SID_INE,S20,young,sap_min_perc,up,Savanna,2,0.0690607735,0.0690607735
SID_INE,S20,young,chew_perc,up,Savanna,1,0.110957004,0.12670708666666666
SID_INE,S20,young,chew_perc,up,Savanna,2,0.095763953,0.095763953
SID_INE,S30,old,sap_min_perc,low,Savanna,1,0.562441979,2.8423942005
SID_INE,S30,old,sap_min_perc,low,Savanna,2,0.533565937,1.164120965
SID_INE,S30,old,sap_min_perc,up,Savanna,1,0.521081941,0.5026807373333334
SID_INE,S30,old,sap_min_perc,up,Savanna,2,0.530355673,8.342553469416666
SID_INE,S30,old,chew_perc,low,Savanna,1,0.019569432,11.928617533166667
SID_INE,S30,old,chew_perc,low,Savanna,2,0.048460691,5.345114760833334
SID_INE,S30,old,chew_perc,up,Savanna,1,0.281134609,1.4956806386
SID_INE,S30,old,chew_perc,up,Savanna,2,2.2119667055,10.950751561583333
SID_INE,S53,old,sap_min_perc,low,Savanna,1,0.1444636465,0.810685157
SID_INE,S53,old,sap_min_perc,up,Savanna,1,0.054920985500000005,0.9871600674166666
SID_INE,S53,old,chew_perc,low,Savanna,1,0.0907736575,0.1021756405
SID_INE,S53,old,chew_perc,up,Savanna,1,0.031437707,0.11204606658333333
SID_INE,S53,young,sap_min_perc,up,Savanna,1,0,0.02124967875
SID_INE,S53,young,chew_perc,up,Savanna,1,0.07592309450000001,0.074774262875
SID_INE,T13,old,sap_min_perc,up,Thicket,1,1.484848485,9.313001189347826
SID_INE,T13,old,sap_min_perc,up,Thicket,2,14.87255965,16.844811362
SID_INE,T13,old,sap_min_perc,up,Thicket,3,1.454757056,5.095317907411765
SID_INE,T13,old,chew_perc,up,Thicket,1,0.720939652,8.456838014304347
SID_INE,T13,old,chew_perc,up,Thicket,2,14.24213666,15.503355382923077
SID_INE,T13,old,chew_perc,up,Thicket,3,1.276308004,4.93652516682353
SID_INE,T23,old,sap_min_perc,low,Thicket,1,0,0
SID_INE,T23,old,sap_min_perc,low,Thicket,2,0,0
SID_INE,T23,old,sap_min_perc,low,Thicket,3,0,0
SID_INE,T23,old,sap_min_perc,up,Thicket,1,0,0
SID_INE,T23,old,sap_min_perc,up,Thicket,2,0,0
SID_INE,T23,old,sap_min_perc,up,Thicket,3,0,0
SID_INE,T23,old,chew_perc,low,Thicket,1,14.963659685,16.5936514275
SID_INE,T23,old,chew_perc,low,Thicket,2,0.008718931499999999,0.0788029155
SID_INE,T23,old,chew_perc,low,Thicket,3,0.011010026,0.01198548225
SID_INE,T23,old,chew_perc,up,Thicket,1,20.90056285,20.68196106152941
SID_INE,T23,old,chew_perc,up,Thicket,2,0.011531659999999999,2.695136964125
SID_INE,T23,old,chew_perc,up,Thicket,3,0.0097852735,0.03824853664285714
SID_INE,T23,young,sap_min_perc,up,Thicket,1,0,0
SID_INE,T23,young,sap_min_perc,up,Thicket,2,0,0
SID_INE,T23,young,sap_min_perc,up,Thicket,3,0,0
SID_INE,T23,young,chew_perc,up,Thicket,1,0,0
SID_INE,T23,young,chew_perc,up,Thicket,2,0.021072847999999998,12.099850334000001
SID_INE,T23,young,chew_perc,up,Thicket,3,32.01247478,35.0124463054
SID_INE,T24,old,sap_min_perc,low,Thicket,1,0,0
SID_INE,T24,old,sap_min_perc,low,Thicket,2,0,0
SID_INE,T24,old,sap_min_perc,up,Thicket,1,0,0
SID_INE,T24,old,sap_min_perc,up,Thicket,2,0,0
SID_INE,T24,old,chew_perc,low,Thicket,1,0.012893600500000001,0.01327387625
SID_INE,T24,old,chew_perc,low,Thicket,2,0.150525821,1.3674542453333334
SID_INE,T24,old,chew_perc,up,Thicket,1,0.183391598,2.257747988090909
SID_INE,T24,old,chew_perc,up,Thicket,2,0.028492851,0.3964109145
SID_INE,T24,young,sap_min_perc,up,Thicket,1,0,0
SID_INE,T24,young,sap_min_perc,up,Thicket,2,0,0
SID_INE,T24,young,chew_perc,up,Thicket,1,2.001226806,2.5822556694
SID_INE,T24,young,chew_perc,up,Thicket,2,0.029399886,0.2346586977142857
SPI_AFR,F3,old,sap_min_perc,low,Forest,2,1.813432282,1.813432282
SPI_AFR,F3,old,sap_min_perc,up,Forest,2,2.305634972,2.1053160254285714
SPI_AFR,F3,old,chew_perc,low,Forest,2,0,0
SPI_AFR,F3,old,chew_perc,up,Forest,2,0,1.2370307004285714
SPI_AFR,F3,young,sap_min_perc,up,Forest,1,0,0.12554725193617022
SPI_AFR,F3,young,sap_min_perc,up,Forest,3,2.1659095959999997,2.0431421517499997
