species,site,leaf_age,herbivory_type,side,habitat,individual,mean_herbivory,mean_leaf_area,herbivory_standardized
SCU_MYR,S20,old,sap_miner_herbivory,low,Savanna,2,0.017,3.6974444444444448,0.45977702316915586
SCU_MYR,S20,old,sap_miner_herbivory,low,Savanna,3,0.01011111111111111,3.3024444444444443,0.30617051342439944
SCU_MYR,S20,old,sap_miner_herbivory,up,Savanna,1,0.6053181818181819,4.4301818181818184,13.663506525486333
SCU_MYR,S20,old,sap_miner_herbivory,up,Savanna,2,0.32318750000000007,6.9284375,4.664652022912815
SCU_MYR,S20,old,sap_miner_herbivory,up,Savanna,3,0.3768888888888889,5.113444444444444,7.370548227982878
SCU_MYR,S20,old,chew_herbivory,low,Savanna,1,0.0105,3.52,0.2982954545454546
SCU_MYR,S20,old,chew_herbivory,low,Savanna,2,0.496,3.6974444444444448,13.414670793641253
SCU_MYR,S20,old,chew_herbivory,low,Savanna,3,0.07333333333333333,3.3024444444444443,2.220577350111029
SCU_MYR,S20,old,chew_herbivory,up,Savanna,1,0.5435454545454546,4.4301818181818184,12.269145530657473
SCU_MYR,S20,old,chew_herbivory,up,Savanna,2,0.442,6.9284375,6.379504758468269
SCU_MYR,S20,old,chew_herbivory,up,Savanna,3,0,5.113444444444444,0
SCU_MYR,S20,young,sap_miner_herbivory,up,Savanna,1,0.0030000000000002967,4.053,0.07401924500370828
SCU_MYR,S20,young,sap_miner_herbivory,up,Savanna,2,0.015166666666666667,1.9153333333333333,0.7918552036199096
SCU_MYR,S20,young,sap_miner_herbivory,up,Savanna,3,8.333333333333334e-4,1.7610000000000001,0.04732159757713421
SCU_MYR,S20,young,chew_herbivory,up,Savanna,1,0.010666666666666666,4.053,0.2631795377909367
SCU_MYR,S20,young,chew_herbivory,up,Savanna,2,0.177,1.9153333333333333,9.241211277410372
SCU_MYR,S20,young,chew_herbivory,up,Savanna,3,0.0036666666666666666,1.7610000000000001,0.20821502933939048
SCU_MYR,S22,old,sap_miner_herbivory,low,Savanna,1,0.0797857142857143,3.856357142857143,2.068939969252996
SCU_MYR,S22,old,sap_miner_herbivory,low,Savanna,2,0.4809285714285715,5.620785714285715,8.55625166791628
SCU_MYR,S22,old,sap_miner_herbivory,up,Savanna,1,0.19038461538461537,5.838153846153846,3.2610414251080426
SCU_MYR,S22,old,sap_miner_herbivory,up,Savanna,2,0.25862500000000016,5.079875,5.091168581904085
SCU_MYR,S22,old,chew_herbivory,low,Savanna,1,0.7882857142857143,3.856357142857143,20.44120098538591
SCU_MYR,S22,old,chew_herbivory,low,Savanna,2,0.5353571428571429,5.620785714285715,9.524596205411038
SCU_MYR,S22,old,chew_herbivory,up,Savanna,1,0.47184615384615386,5.838153846153846,8.082112364287973
SCU_MYR,S22,old,chew_herbivory,up,Savanna,2,0.2719375,5.079875,5.35323211693201
SCU_MYR,S22,young,sap_miner_herbivory,up,Savanna,1,0.0195,1.5586428571428572,1.2510884010815269
SCU_MYR,S22,young,sap_miner_herbivory,up,Savanna,2,0.10630000000000002,2.1782,4.880176292351484
SCU_MYR,S22,young,chew_herbivory,up,Savanna,1,0.1827857142857143,1.5586428571428572,11.727235232115852
SCU_MYR,S22,young,chew_herbivory,up,Savanna,2,0.1375,2.1782,6.312551648149849
SCU_MYR,S27,old,sap_miner_herbivory,low,Savanna,1,0.077,5.017125,1.5347435035005106
SCU_MYR,S27,old,sap_miner_herbivory,low,Savanna,2,0.10742857142857143,2.5748571428571427,4.172214824678207
SCU_MYR,S27,old,sap_miner_herbivory,low,Savanna,3,0.0325,11.7405,0.27681955623695753
SCU_MYR,S27,old,sap_miner_herbivory,up,Savanna,1,0.06506666666666666,5.3247333333333335,1.2219704273140437
SCU_MYR,S27,old,sap_miner_herbivory,up,Savanna,2,0.07504,3.0312,2.4755872261810503
SCU_MYR,S27,old,sap_miner_herbivory,up,Savanna,3,0.15641176470588236,6.227764705882353,2.5115233489496753
SCU_MYR,S27,old,chew_herbivory,low,Savanna,1,0.04875,5.017125,0.9716720233201286
SCU_MYR,S27,old,chew_herbivory,low,Savanna,2,0.16885714285714287,2.5748571428571427,6.557922769640481
SCU_MYR,S27,old,chew_herbivory,low,Savanna,3,0.047,11.7405,0.400323665942677
SCU_MYR,S27,old,chew_herbivory,up,Savanna,1,0.0728,5.3247333333333335,1.3672046174456312
SCU_MYR,S27,old,chew_herbivory,up,Savanna,2,0.07271999999999999,3.0312,2.3990498812351544
SCU_MYR,S27,old,chew_herbivory,up,Savanna,3,0.5436470588235295,6.227764705882353,8.72940909777845
SCU_MYR,S27,young,sap_miner_herbivory,up,Savanna,1,0.5622499999999999,8.3915,6.700232378001548
SCU_MYR,S27,young,sap_miner_herbivory,up,Savanna,2,0.10077777777777777,2.2916666666666665,4.3975757575757575
SCU_MYR,S27,young,sap_miner_herbivory,up,Savanna,3,0.0225,2.7675,0.8130081300813008
SCU_MYR,S27,young,chew_herbivory,up,Savanna,1,0.57725,8.3915,6.8789846868855395
SCU_MYR,S27,young,chew_herbivory,up,Savanna,2,0.10655555555555556,2.2916666666666665,4.64969696969697
SCU_MYR,S27,young,chew_herbivory,up,Savanna,3,0.0155,2.7675,0.5600722673893406
SCU_MYR,S30,old,sap_miner_herbivory,low,Savanna,1,0.052142857142857144,3.533714285714286,1.475582147477361
SCU_MYR,S30,old,sap_miner_herbivory,low,Savanna,2,0.03257142857142857,3.634142857142857,0.8962616455049335
SCU_MYR,S30,old,sap_miner_herbivory,low,Savanna,3,0.036166666666666666,7.187833333333333,0.5031650706054211
SCU_MYR,S30,old,sap_miner_herbivory,up,Savanna,1,0.093,4.921545454545455,1.8896503315662116
SCU_MYR,S30,old,sap_miner_herbivory,up,Savanna,2,0.17541666666666667,5.595125,3.135169753431186
SCU_MYR,S30,old,sap_miner_herbivory,up,Savanna,3,0.08058823529411764,6.193764705882353,1.3011187721997453
SCU_MYR,S30,old,chew_herbivory,low,Savanna,1,0.318,3.533714285714286,8.999029754204399
SCU_MYR,S30,old,chew_herbivory,low,Savanna,2,0.9108571428571428,3.634142857142857,25.063878297102875
SCU_MYR,S30,old,chew_herbivory,low,Savanna,3,0.1965,7.187833333333333,2.73378625918798
SCU_MYR,S30,old,chew_herbivory,up,Savanna,1,0.18363636363636365,4.921545454545455,3.731274359495355
SCU_MYR,S30,old,chew_herbivory,up,Savanna,2,0.24941666666666668,5.595125,4.457749677919021
SCU_MYR,S30,old,chew_herbivory,up,Savanna,3,0.20164705882352943,6.193764705882353,3.2556460956939617
SCU_MYR,S30,young,sap_miner_herbivory,up,Savanna,1,0.219,2.60475,8.407716671465591
SCU_MYR,S30,young,sap_miner_herbivory,up,Savanna,3,0.01983333333333333,2.8026666666666666,0.7076593720266412
SCU_MYR,S30,young,chew_herbivory,up,Savanna,1,0.10975,2.60475,4.213456185814378
SCU_MYR,S30,young,chew_herbivory,up,Savanna,3,0.011166666666666667,2.8026666666666666,0.398430066603235
SCU_MYR,T23,old,sap_miner_herbivory,low,Thicket,1,0,3.9531666666666667,0
SCU_MYR,T23,old,sap_miner_herbivory,low,Thicket,2,0,4.9365,0
SCU_MYR,T23,old,sap_miner_herbivory,low,Thicket,3,0,3.0152,0
SCU_MYR,T23,old,sap_miner_herbivory,up,Thicket,1,0.006800000000000039,3.005177777777778,0.22627613082605705
SCU_MYR,T23,old,sap_miner_herbivory,up,Thicket,2,0.009272727272727434,10.855636363636364,0.08541855089940857
SCU_MYR,T23,old,sap_miner_herbivory,up,Thicket,3,0.005717391304347855,3.535108695652174,0.16173169756787587
SCU_MYR,T23,old,chew_herbivory,low,Thicket,1,0.09033333333333333,3.9531666666666667,2.2850879042118133
SCU_MYR,T23,old,chew_herbivory,low,Thicket,2,0.017499999999999998,4.9365,0.3545021776562342
SCU_MYR,T23,old,chew_herbivory,low,Thicket,3,0.0164,3.0152,0.5439108516847971
SCU_MYR,T23,old,chew_herbivory,up,Thicket,1,0.069311111111111115,3.005177777777778,2.3063897125701565
SCU_MYR,T23,old,chew_herbivory,up,Thicket,2,0.15790909090909092,10.855636363636364,1.4546276756104914
SCU_MYR,T23,old,chew_herbivory,up,Thicket,3,0.14069565217391306,3.535108695652174,3.979952648894629
SCU_MYR,T23,young,sap_miner_herbivory,up,Thicket,2,0,4.146473684210526,0
SCU_MYR,T23,young,sap_miner_herbivory,up,Thicket,3,0,2.163125,0
SCU_MYR,T23,young,chew_herbivory,up,Thicket,2,0.13389473684210526,4.146473684210526,3.2291230341571153
SCU_MYR,T23,young,chew_herbivory,up,Thicket,3,0.030875,2.163125,1.4273331407107772
SCU_MYR,T24,old,sap_miner_herbivory,low,Thicket,1,0,7.0393333333333334,0
SCU_MYR,T24,old,sap_miner_herbivory,low,Thicket,3,0,2.7072857142857143,0
SCU_MYR,T24,old,sap_miner_herbivory,up,Thicket,1,0,8.472,0
SCU_MYR,T24,old,sap_miner_herbivory,up,Thicket,2,0.007796296296296372,3.7642407407407408,0.2071147100640059
SCU_MYR,T24,old,sap_miner_herbivory,up,Thicket,3,0,5.803230769230769,0
SCU_MYR,T24,old,chew_herbivory,low,Thicket,1,1.1293333333333333,7.0393333333333334,16.043185907756413
SCU_MYR,T24,old,chew_herbivory,low,Thicket,3,0.026714285714285715,2.7072857142857143,0.9867553163421455
SCU_MYR,T24,old,chew_herbivory,up,Thicket,1,1.0324444444444445,8.472,12.186549155387684
SCU_MYR,T24,old,chew_herbivory,up,Thicket,2,0.07629629629629629,3.7642407407407408,2.026870796825881
SCU_MYR,T24,old,chew_herbivory,up,Thicket,3,0.004,5.803230769230769,0.06892712282283078
SCU_MYR,T24,young,sap_miner_herbivory,up,Thicket,1,0,2.6385135135135136,0
SCU_MYR,T24,young,sap_miner_herbivory,up,Thicket,3,0,3.7453636363636362,0
SCU_MYR,T24,young,chew_herbivory,up,Thicket,1,0.12362162162162163,2.6385135135135136,4.685275288092189
SCU_MYR,T24,young,chew_herbivory,up,Thicket,3,0.007181818181818182,3.7453636363636362,0.19175222699580086
SID_INE,F7,old,sap_miner_herbivory,low,Forest,1,0.004222222222222222,7.973,0.05295650598547876
SID_INE,F7,old,sap_miner_herbivory,low,Forest,2,0.24675,13.514875,1.8257660540700524
SID_INE,F7,old,sap_miner_herbivory,up,Forest,1,2.0247,15.375,13.168780487804879
SID_INE,F7,old,sap_miner_herbivory,up,Forest,2,0.5485454545454546,13.806181818181818,3.9731872415518743
SID_INE,F7,old,chew_herbivory,low,Forest,1,6.666666666666666e-4,7.973,0.008361553576654543
SID_INE,F7,old,chew_herbivory,low,Forest,2,2.3442499999999997,13.514875,17.345702420481135
SID_INE,F7,old,chew_herbivory,up,Forest,1,2.7523,15.375,17.901138211382115
SID_INE,F7,old,chew_herbivory,up,Forest,2,0.6131818181818182,13.806181818181818,4.44135696789317
SID_INE,F7,young,sap_miner_herbivory,up,Forest,1,0,4.445,0
SID_INE,F7,young,chew_herbivory,up,Forest,1,0.001,4.445,0.02249718785151856
SID_INE,S13,old,sap_miner_herbivory,low,Savanna,1,0.2692,12.6546,2.127289681222638
SID_INE,S13,old,sap_miner_herbivory,low,Savanna,2,0.025,10.4848,0.23844040897298946
SID_INE,S13,old,sap_miner_herbivory,low,Savanna,3,1.0784,14.7246,7.3237982695625
SID_INE,S13,old,sap_miner_herbivory,up,Savanna,1,1.23185,21.86125,5.634856195322774
SID_INE,S13,old,sap_miner_herbivory,up,Savanna,2,0,14.3851,0
SID_INE,S13,old,sap_miner_herbivory,up,Savanna,3,0.5971,15.4509,3.8644998026004953
SID_INE,S13,old,chew_herbivory,low,Savanna,1,0.1338,12.6546,1.0573230287800484
SID_INE,S13,old,chew_herbivory,low,Savanna,2,0.0112,10.4848,0.10682130321989927
SID_INE,S13,old,chew_herbivory,low,Savanna,3,0.4954,14.7246,3.364437743639895
SID_INE,S13,old,chew_herbivory,up,Savanna,1,0.37225,21.86125,1.7027846074675512
SID_INE,S13,old,chew_herbivory,up,Savanna,2,0.1264,14.3851,0.8786869747168946
SID_INE,S13,old,chew_herbivory,up,Savanna,3,0.2227,15.4509,1.4413399866674432
SID_INE,S13,young,sap_miner_herbivory,up,Savanna,2,0.3903,10.9743,3.556491074601569
SID_INE,S13,young,chew_herbivory,up,Savanna,2,0.1648,10.9743,1.5016903128217745
SID_INE,S20,old,sap_miner_herbivory,low,Savanna,1,0.6445,12.825500000000002,5.025145218509999
SID_INE,S20,old,sap_miner_herbivory,low,Savanna,2,0,10.454,0
SID_INE,S20,old,sap_miner_herbivory,up,Savanna,1,0.231,15.077111111111112,1.5321237490235382
SID_INE,S20,old,sap_miner_herbivory,up,Savanna,2,0.35988888888888887,12.431444444444445,2.894988514787769
SID_INE,S20,old,chew_herbivory,low,Savanna,1,0.7552500000000001,12.825500000000002,5.888659311527816
SID_INE,S20,old,chew_herbivory,low,Savanna,2,0.001,10.454,0.009565716472163765
SID_INE,S20,old,chew_herbivory,up,Savanna,1,0.6493333333333333,15.077111111111112,4.306749008799209
SID_INE,S20,old,chew_herbivory,up,Savanna,2,0.29933333333333334,12.431444444444445,2.4078725096752858
SID_INE,S20,young,sap_miner_herbivory,up,Savanna,1,0.008,14.522666666666668,0.05508630187293426
SID_INE,S20,young,sap_miner_herbivory,up,Savanna,2,0.012,14.095500000000001,0.08513355326167925
SID_INE,S20,young,chew_herbivory,up,Savanna,1,0.018333333333333333,14.522666666666668,0.126239441792141
SID_INE,S20,young,chew_herbivory,up,Savanna,2,0.013000000000000001,14.095500000000001,0.09222801603348586
SID_INE,S30,old,sap_miner_herbivory,low,Savanna,1,0.30483333333333335,14.972,2.0360227981120316
SID_INE,S30,old,sap_miner_herbivory,low,Savanna,2,0.16983333333333334,13.559833333333334,1.2524736046411582
SID_INE,S30,old,sap_miner_herbivory,up,Savanna,1,0.10366666666666667,20.5606,0.5042005907739399
SID_INE,S30,old,sap_miner_herbivory,up,Savanna,2,0.9198333333333333,11.690166666666666,7.8684364351805645
SID_INE,S30,old,chew_herbivory,low,Savanna,1,2.2696666666666667,14.972,15.159408673969187
SID_INE,S30,old,chew_herbivory,low,Savanna,2,0.7799999999999999,13.559833333333334,5.752283090991776
SID_INE,S30,old,chew_herbivory,up,Savanna,1,0.2826,20.5606,1.3744735075824637
SID_INE,S30,old,chew_herbivory,up,Savanna,2,1.142,11.690166666666666,9.768894084772102
SID_INE,S53,old,sap_miner_herbivory,low,Savanna,1,0.0465,4.48275,1.0373096871340137
SID_INE,S53,old,sap_miner_herbivory,up,Savanna,1,0.06308333333333334,10.334,0.6104444874524224
SID_INE,S53,old,chew_herbivory,low,Savanna,1,0.004875,4.48275,0.10875020913501757
SID_INE,S53,old,chew_herbivory,up,Savanna,1,0.015416666666666667,10.334,0.14918392361783112
SID_INE,S53,young,sap_miner_herbivory,up,Savanna,1,0.001375,6.096125,0.022555311775923226
SID_INE,S53,young,chew_herbivory,up,Savanna,1,0.004375,6.096125,0.07176690110521028
SID_INE,T13,old,sap_miner_herbivory,up,Thicket,1,1.043608695652174,10.892695652173913,9.580812031995913
SID_INE,T13,old,sap_miner_herbivory,up,Thicket,2,3.739692307692308,21.389384615384614,17.483870503700615
SID_INE,T13,old,sap_miner_herbivory,up,Thicket,3,0.6971176470588235,14.495823529411764,4.809093085635213
SID_INE,T13,old,chew_herbivory,up,Thicket,1,0.9586956521739131,10.892695652173913,8.801270895534303
SID_INE,T13,old,chew_herbivory,up,Thicket,2,3.534692307692308,21.389384615384614,16.525451158374754
SID_INE,T13,old,chew_herbivory,up,Thicket,3,0.6681764705882353,14.495823529411764,4.609441258942738
SID_INE,T23,old,sap_miner_herbivory,low,Thicket,1,0,7.257000000000001,0
SID_INE,T23,old,sap_miner_herbivory,low,Thicket,2,0,16.27,0
SID_INE,T23,old,sap_miner_herbivory,low,Thicket,3,0,10.40175,0
SID_INE,T23,old,sap_miner_herbivory,up,Thicket,1,0,8.779764705882354,0
SID_INE,T23,old,sap_miner_herbivory,up,Thicket,2,0,13.388625,0
SID_INE,T23,old,sap_miner_herbivory,up,Thicket,3,0,12.035357142857142,0
SID_INE,T23,old,chew_herbivory,low,Thicket,1,1.10925,7.257000000000001,15.285241835469202
SID_INE,T23,old,chew_herbivory,low,Thicket,2,0.013000000000000001,16.27,0.07990165949600493
SID_INE,T23,old,chew_herbivory,low,Thicket,3,0.00125,10.40175,0.012017208642776457
SID_INE,T23,old,chew_herbivory,up,Thicket,1,2.1736470588235295,8.779764705882354,24.75746368655196
SID_INE,T23,old,chew_herbivory,up,Thicket,2,0.23975,13.388625,1.7906991942787254
SID_INE,T23,old,chew_herbivory,up,Thicket,3,0.004642857142857143,12.035357142857142,0.03857681236831954
SID_INE,T23,young,sap_miner_herbivory,up,Thicket,1,0,9.342,0
SID_INE,T23,young,sap_miner_herbivory,up,Thicket,2,0,15.646,0
SID_INE,T23,young,sap_miner_herbivory,up,Thicket,3,0,7.2410000000000005,0
SID_INE,T23,young,chew_herbivory,up,Thicket,1,0,9.342,0
SID_INE,T23,young,chew_herbivory,up,Thicket,2,1.5397500000000002,15.646,9.841173462865909
SID_INE,T23,young,chew_herbivory,up,Thicket,3,1.9138,7.2410000000000005,26.43005109791465
SID_INE,T24,old,sap_miner_herbivory,low,Thicket,1,0,11.429,0
SID_INE,T24,old,sap_miner_herbivory,low,Thicket,2,0,6.2355,0
SID_INE,T24,old,sap_miner_herbivory,up,Thicket,1,0,12.390818181818181,0
SID_INE,T24,old,sap_miner_herbivory,up,Thicket,2,0,8.427083333333334,0
SID_INE,T24,old,chew_herbivory,low,Thicket,1,0.0015,11.429,0.013124507830956339
SID_INE,T24,old,chew_herbivory,low,Thicket,2,0.08583333333333333,6.2355,1.3765268756849225
SID_INE,T24,old,chew_herbivory,up,Thicket,1,0.26436363636363636,12.390818181818181,2.1335446334896075
SID_INE,T24,old,chew_herbivory,up,Thicket,2,0.04058333333333333,8.427083333333334,0.48158220024721876
SID_INE,T24,young,sap_miner_herbivory,up,Thicket,1,0,13.7946,0
SID_INE,T24,young,sap_miner_herbivory,up,Thicket,2,0,7.026357142857143,0
SID_INE,T24,young,chew_herbivory,up,Thicket,1,0.2804,13.7946,2.03267945427921
SID_INE,T24,young,chew_herbivory,up,Thicket,2,0.017857142857142856,7.026357142857143,0.25414510669011575
SPI_AFR,F3,old,sap_miner_herbivory,low,Forest,2,0.161,9.312000000000001,1.7289518900343641
SPI_AFR,F3,old,sap_miner_herbivory,up,Forest,2,0.1627142857142857,7.715142857142857,2.109024923156686
SPI_AFR,F3,old,chew_herbivory,low,Forest,2,0,9.312000000000001,0
SPI_AFR,F3,old,chew_herbivory,up,Forest,2,0.055857142857142855,7.715142857142857,0.72399363033737
SPI_AFR,F3,young,sap_miner_herbivory,up,Forest,1,0.004893617021276596,4.232425531914894,0.11562204661076594
SPI_AFR,F3,young,sap_miner_herbivory,up,Forest,3,0.081,4.6895,1.7272630344386395
SPI_AFR,F3,young,chew_herbivory,up,Forest,1,0.01076595744680851,4.232425531914894,0.25436850254368504
SPI_AFR,F3,young,chew_herbivory,up,Forest,3,0.35175,4.6895,7.50079965881224
SPI_AFR,S53,old,sap_miner_herbivory,low,Savanna,1,0.0038333333333333336,3.2165,0.11917715943831288
SPI_AFR,S53,old,sap_miner_herbivory,low,Savanna,2,0.1206,5.3908000000000005,2.23714476515545
SPI_AFR,S53,old,sap_miner_herbivory,low,Savanna,3,0.032999999999999995,0.8374,3.9407690470503933
SPI_AFR,S53,old,sap_miner_herbivory,up,Savanna,1,0.010052631578947369,4.10021052631579,0.24517354692955431
SPI_AFR,S53,old,sap_miner_herbivory,up,Savanna,2,0.016454545454545454,7.056636363636364,0.23317831055228475
SPI_AFR,S53,old,sap_miner_herbivory,up,Savanna,3,0.02835714285714286,0.751,3.775917823853909
SPI_AFR,S53,old,chew_herbivory,low,Savanna,1,0.0018333333333333333,3.2165,0.05699777190528007
SPI_AFR,S53,old,chew_herbivory,low,Savanna,2,0.0124,5.3908000000000005,0.2300215181420197
SPI_AFR,S53,old,chew_herbivory,low,Savanna,3,0.0048000000000000004,0.8374,0.5732027704800574
SPI_AFR,S53,old,chew_herbivory,up,Savanna,1,0.01694736842105263,4.10021052631579,0.4133292257136989
SPI_AFR,S53,old,chew_herbivory,up,Savanna,2,0.026454545454545456,7.056636363636364,0.374888886026049
SPI_AFR,S53,old,chew_herbivory,up,Savanna,3,0.0017142857142857144,0.751,0.2282670724747955
SPI_AFR,S53,young,sap_miner_herbivory,up,Savanna,1,0.014538461538461538,3.0258461538461536,0.48047589993898726
SPI_AFR,S53,young,sap_miner_herbivory,up,Savanna,2,0.015454545454545455,4.325727272727272,0.35727045373347627
SPI_AFR,S53,young,sap_miner_herbivory,up,Savanna,3,0.0031333333333333335,0.6084666666666667,0.5149556261641284
SPI_AFR,S53,young,chew_herbivory,up,Savanna,1,0.008692307692307692,3.0258461538461536,0.28726865975188126
SPI_AFR,S53,young,chew_herbivory,up,Savanna,2,0.007454545454545455,4.325727272727272,0.17233045415379444
SPI_AFR,S53,young,chew_herbivory,up,Savanna,3,5.333333333333334e-4,0.6084666666666667,0.08765202147474527
SPI_AFR,T13,old,sap_miner_herbivory,up,Thicket,1,0.0038333333333333336,4.5488888888888885,0.08426966292134833
SPI_AFR,T13,old,sap_miner_herbivory,up,Thicket,2,0.06272727272727273,4.7129393939393935,1.3309586116880028
SPI_AFR,T13,old,sap_miner_herbivory,up,Thicket,3,0.002789473684210526,4.531263157894736,0.06156061978767394
SPI_AFR,T13,old,chew_herbivory,up,Thicket,1,0.003138888888888889,4.5488888888888885,0.06900341963849536
SPI_AFR,T13,old,chew_herbivory,up,Thicket,2,0.05442424242424243,4.7129393939393935,1.154783413812393
SPI_AFR,T13,old,chew_herbivory,up,Thicket,3,0.0034473684210526317,4.531263157894736,0.07607963388854044
SPI_AFR,T17,old,sap_miner_herbivory,low,Thicket,1,0,6.531,0
SPI_AFR,T17,old,sap_miner_herbivory,low,Thicket,3,0.005083333333333333,5.676,0.08955837444209537
SPI_AFR,T17,old,sap_miner_herbivory,up,Thicket,1,0,7.9945,0
SPI_AFR,T17,old,sap_miner_herbivory,up,Thicket,2,0,5.922499999999999,0
SPI_AFR,T17,old,sap_miner_herbivory,up,Thicket,3,8.333333333333334e-4,6.56125,0.012700831904489744
SPI_AFR,T17,old,chew_herbivory,low,Thicket,1,0.003,6.531,0.04593477262287552
SPI_AFR,T17,old,chew_herbivory,low,Thicket,3,0,5.676,0
SPI_AFR,T17,old,chew_herbivory,up,Thicket,1,0.0019,7.9945,0.02376633935830884
SPI_AFR,T17,old,chew_herbivory,up,Thicket,2,7.5e-4,5.922499999999999,0.012663571127057831
SPI_AFR,T17,old,chew_herbivory,up,Thicket,3,0,6.56125,0
SPI_AFR,T17,young,sap_miner_herbivory,up,Thicket,1,0,0.923,0
SPI_AFR,T17,young,sap_miner_herbivory,up,Thicket,2,0,3.529923076923077,0
SPI_AFR,T17,young,sap_miner_herbivory,up,Thicket,3,2e-4,4.1094,0.004866890543631674
SPI_AFR,T17,young,chew_herbivory,up,Thicket,1,0,0.923,0
SPI_AFR,T17,young,chew_herbivory,up,Thicket,2,0.02580769230769231,3.529923076923077,0.7311120312057356
SPI_AFR,T17,young,chew_herbivory,up,Thicket,3,0,4.1094,0
SPI_AFR,T22,old,sap_miner_herbivory,low,Thicket,1,0,7.792,0
SPI_AFR,T22,old,sap_miner_herbivory,low,Thicket,2,0,7.222166666666666,0
SPI_AFR,T22,old,sap_miner_herbivory,low,Thicket,3,0,8.2182,0
SPI_AFR,T22,old,sap_miner_herbivory,up,Thicket,1,0,8.753944444444445,0
SPI_AFR,T22,old,sap_miner_herbivory,up,Thicket,2,0,8.03605,0
SPI_AFR,T22,old,sap_miner_herbivory,up,Thicket,3,0,9.986375,0
SPI_AFR,T22,old,chew_herbivory,low,Thicket,1,0.004,7.792,0.051334702258726904
SPI_AFR,T22,old,chew_herbivory,low,Thicket,2,0.0011666666666666668,7.222166666666666,0.01615397041515704
SPI_AFR,T22,old,chew_herbivory,low,Thicket,3,0.0016,8.2182,0.019468983475700277
SPI_AFR,T22,old,chew_herbivory,up,Thicket,1,8.888888888888889e-4,8.753944444444445,0.010154152731149769
SPI_AFR,T22,old,chew_herbivory,up,Thicket,2,0.01525,8.03605,0.18976984961517165
SPI_AFR,T22,old,chew_herbivory,up,Thicket,3,0.058875,9.986375,0.5895532663253682
SPI_AFR,T22,young,sap_miner_herbivory,up,Thicket,3,0,4.14475,0
SPI_AFR,T22,young,chew_herbivory,up,Thicket,3,0.0075,4.14475,0.18095180650220158
SPI_AFR,T9,old,sap_miner_herbivory,low,Thicket,3,0,5.845,0
SPI_AFR,T9,old,sap_miner_herbivory,up,Thicket,1,0,5.362222222222222,0
SPI_AFR,T9,old,sap_miner_herbivory,up,Thicket,2,0.0034782608695652175,5.025,0.06921912178239238
SPI_AFR,T9,old,sap_miner_herbivory,up,Thicket,3,0,5.324481481481482,0
SPI_AFR,T9,old,chew_herbivory,low,Thicket,3,0.002,5.845,0.03421727972626176
SPI_AFR,T9,old,chew_herbivory,up,Thicket,1,0.0021111111111111113,5.362222222222222,0.03937007874015749
SPI_AFR,T9,old,chew_herbivory,up,Thicket,2,0.003217391304347826,5.025,0.06402768764871294
SPI_AFR,T9,old,chew_herbivory,up,Thicket,3,0.009851851851851851,5.324481481481482,0.1850293194955516
SPI_AFR,T9,young,sap_miner_herbivory,up,Thicket,1,6.470588235294118e-4,5.777941176470589,0.0111987783150929
SPI_AFR,T9,young,sap_miner_herbivory,up,Thicket,2,0.022076923076923077,4.127076923076923,0.5349288004175055
SPI_AFR,T9,young,chew_herbivory,up,Thicket,1,0.0027058823529411765,5.777941176470589,0.04683125477220667
SPI_AFR,T9,young,chew_herbivory,up,Thicket,2,0.0053076923076923075,4.127076923076923,0.12860657571013195
TAR_CAM,S46,old,sap_miner_herbivory,low,Savanna,1,0,1.248,0
TAR_CAM,S46,old,sap_miner_herbivory,low,Savanna,2,0,1.5936249999999998,0
TAR_CAM,S46,old,sap_miner_herbivory,low,Savanna,3,0.060714285714285714,0.326,18.62401402278703
TAR_CAM,S46,old,sap_miner_herbivory,up,Savanna,1,7.407407407407407e-5,1.5291851851851852,0.00484402247626429
TAR_CAM,S46,old,sap_miner_herbivory,up,Savanna,2,0.0016923076923076924,1.5709230769230769,0.1077269611203604
TAR_CAM,S46,old,sap_miner_herbivory,up,Savanna,3,0.02826315789473684,0.22339473684210526,12.651666862999175
TAR_CAM,S46,old,chew_herbivory,low,Savanna,1,0.002,1.248,0.16025641025641024
TAR_CAM,S46,old,chew_herbivory,low,Savanna,2,0.022125,1.5936249999999998,1.3883441838575574
TAR_CAM,S46,old,chew_herbivory,low,Savanna,3,0.013571428571428571,0.326,4.163014899211218
TAR_CAM,S46,old,chew_herbivory,up,Savanna,1,0.05118518518518519,1.5291851851851852,3.3472195310986246
TAR_CAM,S46,old,chew_herbivory,up,Savanna,2,0.01776923076923077,1.5709230769230769,1.1311330917637843
TAR_CAM,S46,old,chew_herbivory,up,Savanna,3,0.00431578947368421,0.22339473684210526,1.9319118859700788
TAR_CAM,S46,young,sap_miner_herbivory,up,Savanna,1,1.5384615384615385e-4,1.1967692307692308,0.01285512276642242
TAR_CAM,S46,young,sap_miner_herbivory,up,Savanna,2,6.666666666666666e-4,1.2062666666666666,0.05526693931690064
TAR_CAM,S46,young,sap_miner_herbivory,up,Savanna,3,0.003363636363636364,0.2958181818181818,1.1370620774431468
TAR_CAM,S46,young,chew_herbivory,up,Savanna,1,0.09276923076923077,1.1967692307692308,7.751639028152719
TAR_CAM,S46,young,chew_herbivory,up,Savanna,2,0.03406666666666667,1.2062666666666666,2.8241405990936226
TAR_CAM,S46,young,chew_herbivory,up,Savanna,3,0.0020909090909090908,0.2958181818181818,0.7068223724646588
