species,site,leaf_age,leaf_area,side,habitat,individual,herbivory_percentage_median,herbivory_percentage_mean
RHU_PEN,S4,old,1.222,up,Savanna,3,14.97545008,14.97545008
RHU_PEN,S4,old,1.283,up,Savanna,2,0.467653936,0.467653936
RHU_PEN,S4,old,1.333,up,Savanna,3,0.900225056,0.900225056
RHU_PEN,S4,old,1.396,up,Savanna,1,12.60744986,12.60744986
RHU_PEN,S4,old,1.431,up,Savanna,3,0.209643606,0.209643606
RHU_PEN,S4,old,1.469,up,Savanna,3,3.675970048,3.675970048
RHU_PEN,S4,old,1.472,low,Savanna,3,29.82336957,29.82336957
RHU_PEN,S4,old,1.529,low,Savanna,2,6.671026815,6.671026815
RHU_PEN,S4,old,1.531,low,Savanna,2,2.939255389,2.939255389
RHU_PEN,S4,old,1.547,up,Savanna,3,6.722689076,6.722689076
RHU_PEN,S4,old,1.568,up,Savanna,2,36.60714286,36.60714286
RHU_PEN,S4,old,1.605,up,Savanna,2,1.931464174,1.931464174
RHU_PEN,S4,old,1.645,low,Savanna,2,0.911854103,0.911854103
RHU_PEN,S4,old,1.652,up,Savanna,3,3.208232446,3.208232446
RHU_PEN,S4,old,1.693,up,Savanna,2,0.531600709,0.531600709
RHU_PEN,S4,old,1.699,up,Savanna,3,2.177751619,2.177751619
RHU_PEN,S4,old,1.759,up,Savanna,2,0.17055145,0.17055145
RHU_PEN,S4,old,1.769,up,Savanna,3,0.169587337,0.169587337
RHU_PEN,S4,old,1.778,up,Savanna,2,0.112485939,0.112485939
RHU_PEN,S4,old,1.824,up,Savanna,2,0.493421053,0.493421053
RHU_PEN,S4,old,1.833,low,Savanna,2,1.254773595,1.254773595
RHU_PEN,S4,old,1.896,up,Savanna,2,0.738396624,0.738396624
RHU_PEN,S4,old,1.901,up,Savanna,3,4.734350342,4.734350342
RHU_PEN,S4,old,1.904,low,Savanna,1,35.45168067,35.45168067
RHU_PEN,S4,old,1.953,up,Savanna,1,0.665642601,0.665642601
RHU_PEN,S4,old,1.974,up,Savanna,2,3.444782168,3.444782168
RHU_PEN,S4,old,1.991,low,Savanna,3,3.666499247,3.666499247
RHU_PEN,S4,old,1.996,up,Savanna,3,0.551102204,0.551102204
RHU_PEN,S4,old,2.021,up,Savanna,3,0.296882731,0.296882731
RHU_PEN,S4,old,2.031,up,Savanna,1,3.545051699,3.545051699
RHU_PEN,S4,old,2.031,up,Savanna,2,6.253077302,6.253077302
RHU_PEN,S4,old,2.045,low,Savanna,1,5.33007335,5.33007335
RHU_PEN,S4,old,2.059,up,Savanna,2,0.097134531,0.097134531
RHU_PEN,S4,old,2.095,up,Savanna,3,1.145584726,1.145584726
RHU_PEN,S4,old,2.098,up,Savanna,3,4.337464252,4.337464252
RHU_PEN,S4,old,2.101,up,Savanna,3,0.237981913,0.237981913
RHU_PEN,S4,old,2.125,up,Savanna,1,11.90588235,11.90588235
RHU_PEN,S4,old,2.156,low,Savanna,3,0.185528757,0.185528757
RHU_PEN,S4,old,2.209,up,Savanna,2,0.135808058,0.135808058
RHU_PEN,S4,old,2.216,up,Savanna,3,0.541516245,0.541516245
RHU_PEN,S4,old,2.271,up,Savanna,3,0.220167327,0.220167327
RHU_PEN,S4,old,2.295,up,Savanna,3,9.019607843,9.019607843
RHU_PEN,S4,old,2.342,up,Savanna,2,1.067463706,1.067463706
RHU_PEN,S4,old,2.345,up,Savanna,2,0.341151386,0.341151386
RHU_PEN,S4,old,2.365,low,Savanna,3,2.198731501,2.198731501
RHU_PEN,S4,old,2.366,up,Savanna,2,12.00338123,12.00338123
RHU_PEN,S4,old,2.385,up,Savanna,2,0.083857442,0.083857442
RHU_PEN,S4,old,2.411,up,Savanna,2,3.774367482,3.774367482
RHU_PEN,S4,old,2.428,up,Savanna,3,30.84843493,30.84843493
RHU_PEN,S4,old,2.43,low,Savanna,1,0.164609053,0.164609053
RHU_PEN,S4,old,2.449,up,Savanna,2,0.694160882,0.694160882
RHU_PEN,S4,old,2.455,up,Savanna,1,0.488798371,0.488798371
RHU_PEN,S4,old,2.523,up,Savanna,2,7.847800238,7.847800238
RHU_PEN,S4,old,2.53,up,Savanna,2,72.41106719,72.41106719
RHU_PEN,S4,old,2.566,up,Savanna,2,0.935307872,0.935307872
RHU_PEN,S4,old,2.622,up,Savanna,2,0.266971777,0.266971777
RHU_PEN,S4,old,2.652,low,Savanna,1,0.791855204,0.791855204
RHU_PEN,S4,old,2.735,up,Savanna,3,0.29250457,0.29250457
RHU_PEN,S4,old,2.745,up,Savanna,1,0.109289617,0.109289617
RHU_PEN,S4,old,2.747,up,Savanna,2,21.98762286,21.98762286
RHU_PEN,S4,old,2.773,low,Savanna,2,0.288496213,0.288496213
RHU_PEN,S4,old,2.775,up,Savanna,1,1.873873874,1.873873874
RHU_PEN,S4,old,2.853,up,Savanna,1,10.44514546,10.44514546
RHU_PEN,S4,old,2.918,up,Savanna,2,27.48457848,27.48457848
RHU_PEN,S4,old,2.962,up,Savanna,2,7.765023633,7.765023633
RHU_PEN,S4,old,2.984,up,Savanna,1,2.479892761,2.479892761
RHU_PEN,S4,old,2.991,up,Savanna,1,2.60782347,2.60782347
RHU_PEN,S4,old,3.01,up,Savanna,2,1.860465116,1.860465116
RHU_PEN,S4,old,3.019,up,Savanna,2,3.776084796,3.776084796
RHU_PEN,S4,old,3.04,up,Savanna,2,1.151315789,1.151315789
RHU_PEN,S4,old,3.059,up,Savanna,1,0.555737169,0.555737169
RHU_PEN,S4,old,3.062,up,Savanna,2,0.09797518,0.09797518
RHU_PEN,S4,old,3.066,low,Savanna,1,1.826484018,1.826484018
RHU_PEN,S4,old,3.111,up,Savanna,2,1.157184185,1.157184185
RHU_PEN,S4,old,3.152,low,Savanna,3,2.442893401,2.442893401
RHU_PEN,S4,old,3.156,low,Savanna,1,1.140684411,1.140684411
RHU_PEN,S4,old,3.16,up,Savanna,1,1.930379747,1.930379747
RHU_PEN,S4,old,3.211,up,Savanna,2,0.529430084,0.529430084
RHU_PEN,S4,old,3.227,up,Savanna,2,0.092965603,0.092965603
RHU_PEN,S4,old,3.231,up,Savanna,2,0.371402043,0.371402043
RHU_PEN,S4,old,3.259,up,Savanna,2,2.055845351,2.055845351
RHU_PEN,S4,old,3.323,up,Savanna,1,2.287089979,2.287089979
RHU_PEN,S4,old,3.336,up,Savanna,1,0.149880096,0.149880096
RHU_PEN,S4,old,3.337,up,Savanna,2,0.119868145,0.119868145
RHU_PEN,S4,old,3.358,up,Savanna,1,20.96486004,20.96486004
RHU_PEN,S4,old,3.378,low,Savanna,1,2.042628774,2.042628774
RHU_PEN,S4,old,3.384,up,Savanna,2,1.063829787,1.063829787
RHU_PEN,S4,old,3.434,up,Savanna,2,10.59988352,10.59988352
RHU_PEN,S4,old,3.454,up,Savanna,1,2.837290098,2.837290098
RHU_PEN,S4,old,3.454,up,Savanna,2,0.781702374,0.781702374
RHU_PEN,S4,old,3.505,up,Savanna,1,2.054208274,2.054208274
RHU_PEN,S4,old,3.562,up,Savanna,2,2.807411567,2.807411567
RHU_PEN,S4,old,3.581,up,Savanna,2,1.759285116,1.759285116
RHU_PEN,S4,old,3.799,up,Savanna,3,0.131613583,0.131613583
RHU_PEN,S4,old,3.842,low,Savanna,1,9.135866736,9.135866736
RHU_PEN,S4,old,3.908,low,Savanna,1,1.407369498,1.407369498
RHU_PEN,S4,old,4.123,up,Savanna,1,16.80814941,16.80814941
RHU_PEN,S4,old,4.165,up,Savanna,2,35.84633854,35.84633854
RHU_PEN,S4,old,4.19,up,Savanna,2,0.405727924,0.405727924
RHU_PEN,S4,old,4.247,up,Savanna,2,0.211914292,0.211914292
RHU_PEN,S4,old,4.256,up,Savanna,1,1.245300752,1.245300752
RHU_PEN,S4,old,4.315,up,Savanna,1,0.046349942,0.046349942
RHU_PEN,S4,old,4.351,up,Savanna,2,0.183865778,0.183865778
RHU_PEN,S4,old,4.362,up,Savanna,3,0.641907382,0.641907382
RHU_PEN,S4,old,4.884,up,Savanna,3,0.143325143,0.143325143
RHU_PEN,S4,old,4.904,up,Savanna,1,2.895595432,2.895595432
RHU_PEN,S4,old,4.957,up,Savanna,2,1.59370587,1.59370587
RHU_PEN,S4,old,5.155,up,Savanna,1,1.183317168,1.183317168
RHU_PEN,S4,old,5.278,up,Savanna,1,1.079954528,1.079954528
RHU_PEN,S4,old,5.397,up,Savanna,2,6.707430054,6.707430054
RHU_PEN,S4,old,6.338,up,Savanna,1,0.962448722,0.962448722
RHU_PEN,S4,old,6.679,up,Savanna,1,0.164695314,0.164695314
RHU_PEN,S4,old,9.686,up,Savanna,3,23.62172207,23.62172207
RHU_PEN,S4,young,1.16,up,Savanna,3,0.172413793,0.172413793
RHU_PEN,S4,young,1.488,up,Savanna,3,0.067204301,0.067204301
RHU_PEN,S4,young,1.675,up,Savanna,1,22.50746269,22.50746269
RHU_PEN,S4,young,1.834,up,Savanna,3,0.327153762,0.327153762
RHU_PEN,S4,young,1.925,up,Savanna,1,0.467532468,0.467532468
RHU_PEN,S4,young,2.403,up,Savanna,3,0.416146484,0.416146484
RHU_PEN,S4,young,2.874,up,Savanna,3,0.27835769,0.27835769
RHU_PEN,S4,young,3.262,up,Savanna,1,0.582464746,0.582464746
RHU_PEN,S4,young,3.95,up,Savanna,1,2.050632911,2.050632911
RHU_PEN,S4,young,3.957,up,Savanna,1,1.137225171,1.137225171
RHU_PEN,S4,young,4.42,up,Savanna,1,1.244343891,1.244343891
RHU_PEN,S4,young,4.672,up,Savanna,3,0.149828767,0.149828767
RHU_PEN,S4,young,4.816,up,Savanna,3,0.124584718,0.124584718
RHU_PEN,S4,young,5.005,up,Savanna,3,0.4995005,0.4995005
RHU_PEN,S4,young,5.669,up,Savanna,3,1.816898924,1.816898924
RHU_PEN,S4,young,6.103,up,Savanna,3,0.344093069,0.344093069
RHU_PEN,S4,young,6.891,up,Savanna,3,0.638514004,0.638514004
RHU_PEN,S4,young,7.059,up,Savanna,3,2.564102564,2.564102564
RHU_PEN,S46,old,1.074,up,Savanna,2,0.931098696,0.931098696
RHU_PEN,S46,old,1.245,low,Savanna,2,0.642570281,0.642570281
RHU_PEN,S46,old,1.255,up,Savanna,2,3.74501992,3.74501992
RHU_PEN,S46,old,1.522,up,Savanna,2,0.525624179,0.525624179
RHU_PEN,S46,old,1.536,up,Savanna,2,0.9765625,0.9765625
RHU_PEN,S46,old,1.579,low,Savanna,1,5.763141229,5.763141229
RHU_PEN,S46,old,1.619,low,Savanna,2,0.061766523,0.061766523
RHU_PEN,S46,old,1.945,low,Savanna,2,1.388174807,1.388174807
RHU_PEN,S46,old,1.963,up,Savanna,2,1.375445746,1.375445746
RHU_PEN,S46,old,2.01,low,Savanna,2,2.139303483,2.139303483
RHU_PEN,S46,old,2.064,up,Savanna,3,0.19379845,0.19379845
RHU_PEN,S46,old,2.084,low,Savanna,1,0.239923225,0.239923225
RHU_PEN,S46,old,2.157,up,Savanna,1,3.569772833,3.569772833
RHU_PEN,S46,old,2.202,up,Savanna,2,0.772025431,0.772025431
RHU_PEN,S46,old,2.265,low,Savanna,3,5.077262693,5.077262693
RHU_PEN,S46,old,2.367,up,Savanna,2,0.887198986,0.887198986
RHU_PEN,S46,old,2.417,low,Savanna,2,0.992966487,0.992966487
RHU_PEN,S46,old,2.574,up,Savanna,3,0.310800311,0.310800311
RHU_PEN,S46,old,2.947,low,Savanna,1,0.475059382,0.475059382
RHU_PEN,S46,old,3.069,up,Savanna,2,0.260671228,0.260671228
RHU_PEN,S46,old,3.136,up,Savanna,2,0.12755102,0.12755102
RHU_PEN,S46,old,3.205,up,Savanna,2,1.27925117,1.27925117
RHU_PEN,S46,old,3.248,up,Savanna,2,0.92364532,0.92364532
RHU_PEN,S46,old,3.293,up,Savanna,2,1.184330398,1.184330398
RHU_PEN,S46,old,3.296,up,Savanna,1,4.21723301,4.21723301
RHU_PEN,S46,old,3.442,up,Savanna,2,0.319581639,0.319581639
RHU_PEN,S46,old,3.806,low,Savanna,1,3.441933789,3.441933789
RHU_PEN,S46,old,3.953,low,Savanna,2,0.531242095,0.531242095
RHU_PEN,S46,old,3.962,up,Savanna,3,5.199394245,5.199394245
RHU_PEN,S46,old,3.982,low,Savanna,2,0.150678051,0.150678051
RHU_PEN,S46,old,4.046,up,Savanna,1,13.71725161,13.71725161
RHU_PEN,S46,old,4.113,up,Savanna,1,7.90177486,7.90177486
RHU_PEN,S46,old,4.136,low,Savanna,1,0.145067698,0.145067698
RHU_PEN,S46,old,4.137,up,Savanna,2,0.120860527,0.120860527
RHU_PEN,S46,old,4.148,up,Savanna,2,0.964320154,0.964320154
RHU_PEN,S46,old,4.157,up,Savanna,3,0.529227809,0.529227809
RHU_PEN,S46,old,4.69,up,Savanna,1,9.850746269,9.850746269
RHU_PEN,S46,old,4.837,low,Savanna,1,0.330783544,0.330783544
RHU_PEN,S46,old,4.838,up,Savanna,2,0.496072757,0.496072757
RHU_PEN,S46,old,4.915,up,Savanna,3,2.217700916,2.217700916
RHU_PEN,S46,old,5.039,low,Savanna,3,6.410001985,6.410001985
RHU_PEN,S46,old,5.32,low,Savanna,3,1.842105263,1.842105263
RHU_PEN,S46,old,5.587,low,Savanna,3,0.84123859,0.84123859
RHU_PEN,S46,old,5.932,up,Savanna,1,5.984490897,5.984490897
RHU_PEN,S46,old,6.097,up,Savanna,3,1.197310153,1.197310153
RHU_PEN,S46,old,6.391,up,Savanna,3,1.298701299,1.298701299
RHU_PEN,S46,old,7.085,up,Savanna,3,0.762173606,0.762173606
RHU_PEN,S46,old,7.117,up,Savanna,1,1.278628636,1.278628636
RHU_PEN,S46,old,7.973,up,Savanna,3,0.075253982,0.075253982
RHU_PEN,S46,old,8.069,up,Savanna,1,0.123931094,0.123931094
RHU_PEN,S46,old,8.088,low,Savanna,1,4.043026706,4.043026706
RHU_PEN,S46,old,8.661,up,Savanna,3,0.346380326,0.346380326
RHU_PEN,S46,old,8.904,up,Savanna,3,1.763252471,1.763252471
RHU_PEN,S46,old,9.502,up,Savanna,1,6.030309409,6.030309409
RHU_PEN,S46,old,10.478,low,Savanna,1,4.32334415,4.32334415
RHU_PEN,S46,old,10.492,up,Savanna,1,9.025924514,9.025924514
RHU_PEN,S46,young,0.462,up,Savanna,1,0.865800866,0.865800866
RHU_PEN,S46,young,1.597,up,Savanna,3,0.814026299,0.814026299
RHU_PEN,S46,young,1.612,up,Savanna,3,2.7915632755,2.7915632755
RHU_PEN,S46,young,1.7,up,Savanna,3,0.470588235,0.470588235
RHU_PEN,S46,young,1.82,up,Savanna,1,88.24175824,88.24175824
RHU_PEN,S46,young,1.97,up,Savanna,3,2.538071066,2.538071066
RHU_PEN,S46,young,2.371,up,Savanna,3,1.602699283,1.602699283
RHU_PEN,S46,young,2.683,up,Savanna,2,4.248975028,4.248975028
RHU_PEN,S46,young,3.047,up,Savanna,3,0.229734165,0.229734165
RHU_PEN,S46,young,3.098,up,Savanna,1,0.710135571,0.710135571
RHU_PEN,S46,young,3.119,up,Savanna,3,0.801538955,0.801538955
RHU_PEN,S46,young,3.336,up,Savanna,1,0.089928058,0.089928058
RHU_PEN,S46,young,3.398,up,Savanna,3,0.412007063,0.412007063
RHU_PEN,S46,young,3.42,up,Savanna,3,3.040935673,3.040935673
RHU_PEN,S46,young,3.449,up,Savanna,2,3.421281531,3.421281531
RHU_PEN,S46,young,3.515,up,Savanna,1,0.825035562,0.825035562
RHU_PEN,S46,young,3.573,up,Savanna,1,0.139938427,0.139938427
RHU_PEN,S46,young,3.594,up,Savanna,2,1.446855871,1.446855871
RHU_PEN,S46,young,3.674,up,Savanna,1,0.898203593,0.898203593
RHU_PEN,S46,young,4.009,up,Savanna,2,0.773260165,0.773260165
RHU_PEN,S46,young,4.258,up,Savanna,1,0.093940817,0.093940817
RHU_PEN,S46,young,4.384,up,Savanna,1,0.319343066,0.319343066
RHU_PEN,S46,young,4.557,up,Savanna,2,1.097213079,1.097213079
RHU_PEN,S46,young,4.774,up,Savanna,2,1.42438207,1.42438207
RHU_PEN,S46,young,4.808,up,Savanna,2,0.665557404,0.665557404
RHU_PEN,S46,young,5.567,up,Savanna,1,0.089814981,0.089814981
RHU_PEN,S46,young,5.761,up,Savanna,2,0.503384829,0.503384829
RHU_PEN,S46,young,5.845,up,Savanna,1,3.575705731,3.575705731
RHU_PEN,S46,young,6.24,up,Savanna,1,0.080128205,0.080128205
RHU_PEN,S5,old,2.47,up,Savanna,1,2.105263158,2.105263158
RHU_PEN,S5,old,2.734,up,Savanna,1,6.730065838,6.730065838
RHU_PEN,S5,old,3.069,up,Savanna,1,1.824698599,1.824698599
RHU_PEN,S5,old,3.329,up,Savanna,1,1.351757284,1.351757284
RHU_PEN,S5,old,3.532,up,Savanna,1,0.906002265,0.906002265
RHU_PEN,S5,old,3.55,up,Savanna,1,1.267605634,1.267605634
RHU_PEN,S5,old,3.747,up,Savanna,1,1.5212169740000001,1.5212169740000001
RHU_PEN,S5,old,3.915,up,Savanna,1,0.766283525,0.766283525
RHU_PEN,S5,old,4.101,up,Savanna,1,0.829066081,0.829066081
RHU_PEN,S5,old,4.336,up,Savanna,1,1.84501845,1.84501845
RHU_PEN,S5,old,4.426,up,Savanna,1,1.084500678,1.084500678
RHU_PEN,S5,old,4.954,up,Savanna,1,1.291885345,1.291885345
RHU_PEN,S5,old,5.21,up,Savanna,1,1.113243762,1.113243762
RHU_PEN,S5,young,1.796,up,Savanna,1,0.167037862,0.167037862
RHU_PEN,S5,young,2.26,up,Savanna,1,0.088495575,0.088495575
RHU_PEN,S5,young,2.51,up,Savanna,1,0.717131474,0.717131474
RHU_PEN,S5,young,3.426,up,Savanna,1,0.058377116,0.058377116
RHU_PEN,S5,young,3.447,up,Savanna,1,0.087032202,0.087032202
RHU_PEN,S5,young,3.467,up,Savanna,1,0.086530141,0.086530141
RHU_PEN,S5,young,3.865,up,Savanna,1,0.491591203,0.491591203
RHU_PEN,S5,young,3.923,up,Savanna,1,0.356869743,0.356869743
RHU_PEN,S5,young,4.194,up,Savanna,1,1.359084406,1.359084406
RHU_PEN,S5,young,4.365,up,Savanna,1,0.045819015,0.045819015
RHU_PEN,S5,young,4.42,up,Savanna,1,0.384615385,0.384615385
RHU_PEN,S5,young,4.898,up,Savanna,1,0.347080441,0.347080441
RHU_PEN,S5,young,5.732,up,Savanna,1,0.087229588,0.087229588
RHU_PEN,S8,old,2.055,low,Savanna,2,0.0486618,0.0486618
RHU_PEN,S8,old,2.288,low,Savanna,2,0.043706294,0.043706294
RHU_PEN,S8,old,2.402,low,Savanna,2,2.747710241,2.747710241
RHU_PEN,S8,old,2.493,up,Savanna,1,0.160449258,0.160449258
RHU_PEN,S8,old,2.646,low,Savanna,2,0.907029478,0.907029478
RHU_PEN,S8,old,2.785,low,Savanna,1,0.071813285,0.071813285
RHU_PEN,S8,old,2.82,low,Savanna,2,0.177304965,0.177304965
RHU_PEN,S8,old,2.954,low,Savanna,1,0.67704807,0.67704807
RHU_PEN,S8,old,3.063,low,Savanna,1,0.359125041,0.359125041
RHU_PEN,S8,old,3.081,low,Savanna,2,0.064913989,0.064913989
RHU_PEN,S8,old,3.109,low,Savanna,1,4.985525893,4.985525893
RHU_PEN,S8,old,3.256,low,Savanna,1,7.954545455,7.954545455
RHU_PEN,S8,old,3.285,low,Savanna,2,2.861491629,2.861491629
RHU_PEN,S8,old,3.329,low,Savanna,1,14.74917393,14.74917393
RHU_PEN,S8,old,3.393,low,Savanna,2,0.117889773,0.117889773
RHU_PEN,S8,old,3.396,up,Savanna,2,21.61366313,21.61366313
RHU_PEN,S8,old,3.494,up,Savanna,1,7.012020607,7.012020607
RHU_PEN,S8,old,3.5,up,Savanna,2,0.857142857,0.857142857
RHU_PEN,S8,old,3.502,up,Savanna,2,22.3586522,22.3586522
RHU_PEN,S8,old,3.556,low,Savanna,2,1.012373453,1.012373453
RHU_PEN,S8,old,3.566,low,Savanna,1,28.09871004,28.09871004
RHU_PEN,S8,old,3.585,low,Savanna,2,0.055788006,0.055788006
RHU_PEN,S8,old,3.605,low,Savanna,1,0.859916782,0.859916782
RHU_PEN,S8,old,3.622,low,Savanna,2,0.248481502,0.248481502
RHU_PEN,S8,old,3.707,low,Savanna,2,6.231454006,6.231454006
RHU_PEN,S8,old,3.71,low,Savanna,1,6.388140162,6.388140162
RHU_PEN,S8,old,3.747,low,Savanna,1,0.160128102,0.160128102
RHU_PEN,S8,old,3.761,up,Savanna,1,9.279446956,9.279446956
RHU_PEN,S8,old,3.834,up,Savanna,1,28.69066249,28.69066249
RHU_PEN,S8,old,3.96,low,Savanna,2,0.303030303,0.303030303
RHU_PEN,S8,old,4.024,low,Savanna,2,0.347912525,0.347912525
RHU_PEN,S8,old,4.032,up,Savanna,2,5.109126984,5.109126984
RHU_PEN,S8,old,4.105,low,Savanna,1,9.257003654,9.257003654
RHU_PEN,S8,old,4.134,low,Savanna,2,2.781809386,2.781809386
RHU_PEN,S8,old,4.245,up,Savanna,2,3.510011779,3.510011779
RHU_PEN,S8,old,4.459,low,Savanna,1,0.470957614,0.470957614
RHU_PEN,S8,old,4.582,low,Savanna,1,7.835006547,7.835006547
RHU_PEN,S8,old,4.61,up,Savanna,2,0.10845987,0.10845987
RHU_PEN,S8,old,4.668,low,Savanna,1,0.321336761,0.321336761
RHU_PEN,S8,old,4.678,low,Savanna,2,7.631466439,7.631466439
RHU_PEN,S8,old,4.873,up,Savanna,2,6.033244408,6.033244408
RHU_PEN,S8,old,4.987,up,Savanna,1,4.231000602,4.231000602
RHU_PEN,S8,old,5.003,low,Savanna,2,0.179892065,0.179892065
RHU_PEN,S8,old,5.764,low,Savanna,1,7.425399028,7.425399028
RHU_PEN,S8,old,5.899,up,Savanna,2,0.695033056,0.695033056
RHU_PEN,S8,old,5.981,up,Savanna,2,8.125731483,8.125731483
RHU_PEN,S8,old,6.167,up,Savanna,1,1.508026593,1.508026593
RHU_PEN,S8,old,6.359,up,Savanna,1,9.828589401,9.828589401
RHU_PEN,S8,old,6.538,up,Savanna,1,3.992046497,3.992046497
RHU_PEN,S8,old,6.549,up,Savanna,1,6.581157429,6.581157429
RHU_PEN,S8,old,6.665,up,Savanna,1,17.6144036,17.6144036
RHU_PEN,S8,old,7.08,up,Savanna,2,5.028248588,5.028248588
RHU_PEN,S8,old,7.129,up,Savanna,2,1.009959321,1.009959321
RHU_PEN,S8,old,8.827,up,Savanna,1,5.675767531,5.675767531
RHU_PEN,S8,young,0.394,up,Savanna,2,0.253807107,0.253807107
RHU_PEN,S8,young,0.42,up,Savanna,1,16.19047619,16.19047619
RHU_PEN,S8,young,0.512,up,Savanna,2,0.1953125,0.1953125
RHU_PEN,S8,young,0.592,up,Savanna,2,0,0
RHU_PEN,S8,young,0.637,up,Savanna,1,21.50706436,21.50706436
RHU_PEN,S8,young,0.686,up,Savanna,1,4.227405248,4.227405248
RHU_PEN,S8,young,0.693,up,Savanna,1,4.329004329,4.329004329
RHU_PEN,S8,young,0.724,up,Savanna,2,0.276243094,0.276243094
RHU_PEN,S8,young,0.8,up,Savanna,2,0.25,0.25
RHU_PEN,S8,young,0.858,up,Savanna,2,0.116550117,0.116550117
RHU_PEN,S8,young,0.89,up,Savanna,1,3.370786517,3.370786517
RHU_PEN,S8,young,0.9,up,Savanna,2,0,0
RHU_PEN,S8,young,0.904,up,Savanna,2,0.110619469,0.110619469
RHU_PEN,S8,young,0.96,up,Savanna,1,0.208333333,0.208333333
RHU_PEN,S8,young,0.967,up,Savanna,2,0.206825233,0.206825233
RHU_PEN,S8,young,0.976,up,Savanna,2,0.102459016,0.102459016
RHU_PEN,S8,young,1.05,up,Savanna,2,0.095238095,0.095238095
RHU_PEN,S8,young,1.052,up,Savanna,1,14.4486692,14.4486692
RHU_PEN,S8,young,1.06,up,Savanna,1,3.20754717,3.20754717
RHU_PEN,S8,young,1.081,up,Savanna,2,4.625346901,4.625346901
RHU_PEN,S8,young,1.092,up,Savanna,1,0.366300366,0.366300366
RHU_PEN,S8,young,1.104,up,Savanna,1,12.04710145,12.04710145
RHU_PEN,S8,young,1.18,up,Savanna,2,21.3559322,21.3559322
RHU_PEN,S8,young,1.195,up,Savanna,1,0.669456067,0.669456067
RHU_PEN,S8,young,1.202,up,Savanna,1,2.412645591,2.412645591
RHU_PEN,S8,young,1.342,up,Savanna,2,1.415797317,1.415797317
RHU_PEN,S8,young,1.399,up,Savanna,1,2.287348106,2.287348106
RHU_PEN,S8,young,1.412,up,Savanna,1,32.08215297,32.08215297
RHU_PEN,S8,young,1.427,up,Savanna,2,0.070077085,0.070077085
RHU_PEN,S8,young,1.44,up,Savanna,1,3.680555556,3.680555556
RHU_PEN,S8,young,1.724,up,Savanna,2,0.116009281,0.116009281
RHU_PEN,S8,young,1.826,up,Savanna,1,5.038335159,5.038335159
RHU_PEN,S8,young,1.879,up,Savanna,1,1.43693454,1.43693454
RHU_PEN,S8,young,2.088,up,Savanna,2,24.13793103,24.13793103
RHU_PEN,S8,young,2.089,up,Savanna,2,0.191479177,0.191479177
RHU_PEN,S8,young,2.296,up,Savanna,2,32.53484321,32.53484321
RHU_PEN,S8,young,2.505,up,Savanna,1,10.77844311,10.77844311
RHU_PEN,S8,young,2.524,up,Savanna,1,0.950871632,0.950871632
RHU_PEN,S8,young,2.539,up,Savanna,2,0.787711698,0.787711698
RHU_PEN,S8,young,2.787,up,Savanna,2,1.901686401,1.901686401
RHU_PEN,S8,young,3.397,up,Savanna,1,3.59140418,3.59140418
SCH_BRA,S20,old,6.951,low,Savanna,1,0.330887642,0.330887642
SCH_BRA,S20,old,8.907,low,Savanna,1,0.011227125,0.011227125
SCH_BRA,S20,old,9.331,low,Savanna,1,5.862179831,5.862179831
SCH_BRA,S20,old,12.404,up,Savanna,1,0,0
SCH_BRA,S20,old,14.455,up,Savanna,1,0.006918021,0.006918021
SCH_BRA,S20,old,14.93,low,Savanna,1,0.616208975,0.616208975
SCH_BRA,S20,old,15.681,up,Savanna,1,0.006377144,0.006377144
SCH_BRA,S20,old,17.433,up,Savanna,1,0.011472495,0.011472495
SCH_BRA,S20,old,18.065,up,Savanna,1,0,0
SCH_BRA,S20,old,21.047,up,Savanna,1,0.152040671,0.152040671
SCH_BRA,S20,old,21.419,up,Savanna,1,0.331481395,0.331481395
SCH_BRA,S20,old,26.044,up,Savanna,1,0.061434495,0.061434495
SCH_BRA,S20,old,26.517,up,Savanna,1,0.007542331,0.007542331
SCH_BRA,S20,young,0.749,up,Savanna,1,0,0
SCH_BRA,S20,young,1.112,up,Savanna,1,0.269784173,0.269784173
SCH_BRA,S20,young,1.118,up,Savanna,1,0.447227191,0.447227191
SCH_BRA,S20,young,1.216,up,Savanna,1,0.246710526,0.246710526
SCH_BRA,S20,young,1.304,up,Savanna,1,0.153374233,0.153374233
SCH_BRA,S20,young,4.051,up,Savanna,1,0.049370526,0.049370526
SCH_BRA,S20,young,4.116,up,Savanna,1,0.072886297,0.072886297
SCH_BRA,S5,old,1.885,up,Savanna,1,12.20159151,12.20159151
SCH_BRA,S5,old,3.156,up,Savanna,1,11.02661597,11.02661597
SCH_BRA,S5,old,3.276,up,Savanna,1,41.66666667,41.66666667
SCH_BRA,S5,old,3.474,up,Savanna,1,4.720782959,4.720782959
SCH_BRA,S5,old,3.818,low,Savanna,1,52.75013096,52.75013096
SCH_BRA,S5,old,3.882,up,Savanna,1,23.36424523,23.36424523
SCH_BRA,S5,old,4.563,up,Savanna,1,7.889546351,7.889546351
SCH_BRA,S5,old,4.821,up,Savanna,1,19.06243518,19.06243518
SCH_BRA,S5,old,4.887,up,Savanna,3,8.532842234,8.532842234
SCH_BRA,S5,old,5.309,up,Savanna,1,1.054812582,1.054812582
SCH_BRA,S5,old,5.335,up,Savanna,1,0.018744142,0.018744142
