species,site,herbivory_type,habitat,individual,mean_herbivory,mean_leaf_area,herbivory_standardized
BER_LUC,F5,sap_miner_herbivory,Forest,1,0,14.993,0
BER_LUC,F5,sap_miner_herbivory,Forest,2,0,13.517705882352942,0
BER_LUC,F5,sap_miner_herbivory,Forest,3,0.1701578947368421,12.423526315789474,1.3696424864539687
BER_LUC,F5,chew_herbivory,Forest,1,2.058466666666667,14.993,13.729518219613597
BER_LUC,F5,chew_herbivory,Forest,2,1.0900588235294117,13.517705882352942,8.063933577312543
BER_LUC,F5,chew_herbivory,Forest,3,0.20873684210526317,12.423526315789474,1.6801738636796908
BER_ZEY,S10,sap_miner_herbivory,Savanna,1,1.6531304347826086,12.943565217391305,12.771832234919483
BER_ZEY,S10,chew_herbivory,Savanna,1,1.4353478260869565,12.943565217391305,11.089277196659747
BER_ZEY,S13,sap_miner_herbivory,Savanna,1,0.29944000000000004,7.95464,3.764343829513341
BER_ZEY,S13,sap_miner_herbivory,Savanna,2,0.33104,12.092,2.7376778035064504
BER_ZEY,S13,chew_herbivory,Savanna,1,0.1354,7.95464,1.7021511972886263
BER_ZEY,S13,chew_herbivory,Savanna,2,0.10544,12.092,0.871981475355607
BER_ZEY,S19,sap_miner_herbivory,Savanna,1,0.2128125,6.4439375,3.302522719998448
BER_ZEY,S19,sap_miner_herbivory,Savanna,2,0.4025357142857143,8.53275,4.717537889727395
BER_ZEY,S19,sap_miner_herbivory,Savanna,3,0.63903125,8.572125,7.4547588841739945
BER_ZEY,S19,chew_herbivory,Savanna,1,0.08965624999999999,6.4439375,1.3913271194824592
BER_ZEY,S19,chew_herbivory,Savanna,2,0.0752142857142857,8.53275,0.881477667976745
BER_ZEY,S19,chew_herbivory,Savanna,3,1.17525,8.572125,13.710136051445819
BER_ZEY,S21,sap_miner_herbivory,Savanna,1,0.21003571428571433,6.013142857142857,3.492944027368622
BER_ZEY,S21,chew_herbivory,Savanna,1,0.5172857142857142,6.013142857142857,8.602584814216478
BER_ZEY,S22,sap_miner_herbivory,Savanna,1,7.875826086956522,20.20786956521739,38.974054447148234
BER_ZEY,S22,sap_miner_herbivory,Savanna,2,4.039542857142857,9.594914285714285,42.100874868233774
BER_ZEY,S22,sap_miner_herbivory,Savanna,3,5.303230769230769,14.471961538461539,36.644865004212384
BER_ZEY,S22,chew_herbivory,Savanna,1,8.660913043478262,20.20786956521739,42.85910998943589
BER_ZEY,S22,chew_herbivory,Savanna,2,4.393228571428572,9.594914285714285,45.78705385591177
BER_ZEY,S22,chew_herbivory,Savanna,3,7.091076923076923,14.471961538461539,48.998726981351204
BER_ZEY,S24,sap_miner_herbivory,Savanna,1,0.07332,7.7992,0.940096420145656
BER_ZEY,S24,chew_herbivory,Savanna,1,0.23704,7.7992,3.039286080623654
BER_ZEY,S25,sap_miner_herbivory,Savanna,1,0.10204347826086957,10.525130434782609,0.9695222201108734
BER_ZEY,S25,sap_miner_herbivory,Savanna,2,0.05282857142857146,5.673228571428572,0.9311906044932848
BER_ZEY,S25,sap_miner_herbivory,Savanna,3,0.05976666666666667,8.537766666666666,0.7000269391292805
BER_ZEY,S25,chew_herbivory,Savanna,1,0.39669565217391306,10.525130434782609,3.7690331215558626
BER_ZEY,S25,chew_herbivory,Savanna,2,0.09728571428571428,5.673228571428572,1.7148209888045607
BER_ZEY,S25,chew_herbivory,Savanna,3,0.14086666666666667,8.537766666666666,1.6499240628892022
BER_ZEY,S27,sap_miner_herbivory,Savanna,1,0.05454545454545455,9.5325,0.5722051355410915
BER_ZEY,S27,chew_herbivory,Savanna,1,0.319,9.5325,3.3464463676894836
BER_ZEY,S30,sap_miner_herbivory,Savanna,1,0.3817916666666667,8.643375,4.417159577904079
BER_ZEY,S30,sap_miner_herbivory,Savanna,2,0.11566666666666667,12.813833333333333,0.9026702912217265
BER_ZEY,S30,chew_herbivory,Savanna,1,1.0377083333333332,8.643375,12.005823342540769
BER_ZEY,S30,chew_herbivory,Savanna,2,0.5965,12.813833333333333,4.655125320291872
BER_ZEY,S4,sap_miner_herbivory,Savanna,1,0.05382142857142857,8.376035714285715,0.6425644589794864
BER_ZEY,S4,chew_herbivory,Savanna,1,0.0575,8.376035714285715,0.6864822687173014
BER_ZEY,S46,sap_miner_herbivory,Savanna,1,0.08085,12.71805,0.6357106631912911
BER_ZEY,S46,sap_miner_herbivory,Savanna,2,0.036730769230769234,7.924423076923077,0.46351348071929527
BER_ZEY,S46,sap_miner_herbivory,Savanna,3,0.04583333333333334,10.516458333333333,0.4358247984310308
BER_ZEY,S46,chew_herbivory,Savanna,1,0.1211,12.71805,0.952189997680462
BER_ZEY,S46,chew_herbivory,Savanna,2,0.03588461538461538,7.924423076923077,0.4528356832576989
BER_ZEY,S46,chew_herbivory,Savanna,3,0.2841666666666667,10.516458333333333,2.702113750272391
BER_ZEY,S50,sap_miner_herbivory,Savanna,1,0.09007407407407407,6.439333333333333,1.3988105508966882
BER_ZEY,S50,sap_miner_herbivory,Savanna,2,0.18695652173913044,11.20604347826087,1.6683544205572305
BER_ZEY,S50,sap_miner_herbivory,Savanna,3,0.12924,9.85984,1.3107717772296508
BER_ZEY,S50,chew_herbivory,Savanna,1,0.36703703703703705,6.439333333333333,5.699922927379187
BER_ZEY,S50,chew_herbivory,Savanna,2,0.7464782608695653,11.20604347826087,6.6613900108249045
BER_ZEY,S50,chew_herbivory,Savanna,3,0.35148,9.85984,3.5647637284175002
BER_ZEY,S52,sap_miner_herbivory,Savanna,1,0.4703125,6.4703125,7.2687756580536105
BER_ZEY,S52,sap_miner_herbivory,Savanna,2,0.2762307692307692,7.8556923076923075,3.5163135012337943
BER_ZEY,S52,sap_miner_herbivory,Savanna,3,0.15877777777777777,6.700259259259259,2.369725881253904
BER_ZEY,S52,chew_herbivory,Savanna,1,0.55259375,6.4703125,8.540449166867907
BER_ZEY,S52,chew_herbivory,Savanna,2,0.2715,7.8556923076923075,3.4560925933179276
BER_ZEY,S52,chew_herbivory,Savanna,3,0.15144444444444444,6.700259259259259,2.2602773800903226
BER_ZEY,S55,sap_miner_herbivory,Savanna,1,0.23789285714285716,6.576964285714285,3.6170617143167445
BER_ZEY,S55,chew_herbivory,Savanna,1,0.20817857142857144,6.576964285714285,3.1652683880426817
BER_ZEY,S58,sap_miner_herbivory,Savanna,1,0.141,2.7148846153846153,5.1935908878405375
BER_ZEY,S58,sap_miner_herbivory,Savanna,2,0,9.08532,0
BER_ZEY,S58,chew_herbivory,Savanna,1,0.03923076923076923,2.7148846153846153,1.445025287942539
BER_ZEY,S58,chew_herbivory,Savanna,2,0.12602,9.08532,1.387072772340435
BER_ZEY,S8,sap_miner_herbivory,Savanna,1,0.25466666666666665,9.875625,2.5787397422104084
BER_ZEY,S8,sap_miner_herbivory,Savanna,2,0.3321612903225806,7.5689677419354835,4.388462226919765
BER_ZEY,S8,sap_miner_herbivory,Savanna,3,0.1882,4.24442,4.434056950066204
BER_ZEY,S8,chew_herbivory,Savanna,1,0.20154166666666667,9.875625,2.0407991055418435
BER_ZEY,S8,chew_herbivory,Savanna,2,0.308,7.5689677419354835,4.069247095525874
BER_ZEY,S8,chew_herbivory,Savanna,3,0.17468,4.24442,4.1155210841528405
BER_ZEY,S9,sap_miner_herbivory,Savanna,1,0.0037500000000000827,6.3824375,0.05875498193284435
BER_ZEY,S9,chew_herbivory,Savanna,1,0.2808125,6.3824375,4.3997688970710644
BER_ZEY,T12,sap_miner_herbivory,Thicket,1,0.01768421052631579,4.904026315789474,0.36060594677842583
BER_ZEY,T12,sap_miner_herbivory,Thicket,2,0.028739130434782607,4.4485,0.6460409224408813
BER_ZEY,T12,sap_miner_herbivory,Thicket,3,0.03192105263157895,4.965368421052632,0.6428737995802506
BER_ZEY,T12,chew_herbivory,Thicket,1,0.022947368421052633,4.904026315789474,0.467929145224386
BER_ZEY,T12,chew_herbivory,Thicket,2,0.06302173913043478,4.4485,1.4166963949743685
BER_ZEY,T12,chew_herbivory,Thicket,3,0.11473684210526315,4.965368421052632,2.310741769307413
BER_ZEY,T13,sap_miner_herbivory,Thicket,1,0.789,5.743194444444445,13.737999081037943
BER_ZEY,T13,sap_miner_herbivory,Thicket,2,1.044909090909091,9.41309090909091,11.100594916170904
BER_ZEY,T13,sap_miner_herbivory,Thicket,3,1.2305555555555556,8.517592592592592,14.447222524187413
BER_ZEY,T13,chew_herbivory,Thicket,1,0.7791111111111111,5.743194444444445,13.565814611496698
BER_ZEY,T13,chew_herbivory,Thicket,2,0.9759545454545454,9.41309090909091,10.368056092096113
BER_ZEY,T13,chew_herbivory,Thicket,3,1.5612592592592593,8.517592592592592,18.329818458528102
BER_ZEY,T17,sap_miner_herbivory,Thicket,1,0.008304347826087,8.80208695652174,0.09434521457361938
BER_ZEY,T17,sap_miner_herbivory,Thicket,2,0.0015757575757575756,5.652757575757576,0.027875909317522686
BER_ZEY,T17,sap_miner_herbivory,Thicket,3,0.010894736842105263,4.109342105263158,0.2651211936857609
BER_ZEY,T17,chew_herbivory,Thicket,1,0.43969565217391304,8.80208695652174,4.995356832371769
BER_ZEY,T17,chew_herbivory,Thicket,2,0.8653333333333333,5.652757575757576,15.308162816753422
BER_ZEY,T17,chew_herbivory,Thicket,3,0.5652105263157895,4.109342105263158,13.754282603823125
BER_ZEY,T22,sap_miner_herbivory,Thicket,1,0,11.053590909090909,0
BER_ZEY,T22,sap_miner_herbivory,Thicket,2,0,10.449523809523809,0
BER_ZEY,T22,chew_herbivory,Thicket,1,0.6572727272727272,11.053590909090909,5.946237133963047
BER_ZEY,T22,chew_herbivory,Thicket,2,0.6793333333333333,10.449523809523809,6.501093693036822
BER_ZEY,T23,sap_miner_herbivory,Thicket,1,0.00691304347826087,11.11891304347826,0.06217373452988446
BER_ZEY,T23,sap_miner_herbivory,Thicket,2,0,14.501894736842106,0
BER_ZEY,T23,sap_miner_herbivory,Thicket,3,0.00252500000000002,6.400425,0.03945050523988672
BER_ZEY,T23,chew_herbivory,Thicket,1,0.5988695652173913,11.11891304347826,5.386044147261814
BER_ZEY,T23,chew_herbivory,Thicket,2,1.3176315789473685,14.501894736842106,9.085927065791767
BER_ZEY,T23,chew_herbivory,Thicket,3,0.16715,6.400425,2.611545327068124
BER_ZEY,T9,sap_miner_herbivory,Thicket,1,0.033170731707317075,4.805951219512195,0.6902011733419947
BER_ZEY,T9,sap_miner_herbivory,Thicket,2,0.013227272727272728,4.727159090909091,0.2798144186158321
BER_ZEY,T9,chew_herbivory,Thicket,1,0.20163414634146343,4.805951219512195,4.195509632366375
BER_ZEY,T9,chew_herbivory,Thicket,2,0.19070454545454546,4.727159090909091,4.03423159210558
BRA_ILL,S58,sap_miner_herbivory,Savanna,1,0.11055555555555556,4.041111111111111,2.735771240032994
BRA_ILL,S58,sap_miner_herbivory,Savanna,2,0.12211111111111111,3.7560000000000002,3.2510945450242574
BRA_ILL,S58,sap_miner_herbivory,Savanna,3,0.099,4.326222222222222,2.288370659543867
BRA_ILL,S58,chew_herbivory,Savanna,1,0.11455555555555556,4.041111111111111,2.834753918064339
BRA_ILL,S58,chew_herbivory,Savanna,2,0.12472222222222222,3.7560000000000002,3.320612945213584
BRA_ILL,S58,chew_herbivory,Savanna,3,0.10438888888888889,4.326222222222222,2.4129340456133144
BRA_ILL,T9,sap_miner_herbivory,Thicket,1,0.03992307692307692,8.574461538461538,0.46560447841533
BRA_ILL,T9,sap_miner_herbivory,Thicket,2,0.049958333333333334,7.802375,0.6402964909188976
BRA_ILL,T9,sap_miner_herbivory,Thicket,3,0.0285,7.591227272727273,0.3754333650685301
BRA_ILL,T9,chew_herbivory,Thicket,1,0.09246153846153846,8.574461538461538,1.0783363835360822
BRA_ILL,T9,chew_herbivory,Thicket,2,0.0805,7.802375,1.0317371313221937
BRA_ILL,T9,chew_herbivory,Thicket,3,0.11772727272727274,7.591227272727273,1.5508331986084416
CAN_INE,F4,sap_miner_herbivory,Forest,1,0.007076923076923134,3.6535897435897438,0.19369780335462294
CAN_INE,F4,sap_miner_herbivory,Forest,2,0,8.464,0
CAN_INE,F4,sap_miner_herbivory,Forest,3,0,6.6322222222222225,0
CAN_INE,F4,chew_herbivory,Forest,1,0.17684615384615385,3.6535897435897438,4.840339672959505
CAN_INE,F4,chew_herbivory,Forest,2,0.25595999999999997,8.464,3.0241020793950844
CAN_INE,F4,chew_herbivory,Forest,3,0.17155555555555554,6.6322222222222225,2.5866979393533254
CAN_INE,F5,sap_miner_herbivory,Forest,1,0,11.886823529411766,0
CAN_INE,F5,chew_herbivory,Forest,1,0.478764705882353,11.886823529411766,4.027692551317326
CEL_AFR,F1,sap_miner_herbivory,Forest,1,0,11.44572,0
CEL_AFR,F1,sap_miner_herbivory,Forest,2,0,16.88345,0
CEL_AFR,F1,chew_herbivory,Forest,1,1.48904,11.44572,13.009579126520656
CEL_AFR,F1,chew_herbivory,Forest,2,5.41985,16.88345,32.10155507316337
CEL_AFR,F3,sap_miner_herbivory,Forest,1,0.14353846153846153,8.576615384615385,1.673602640453469
CEL_AFR,F3,chew_herbivory,Forest,1,0.8211153846153846,8.576615384615385,9.573886058692688
CEL_AFR,F4,sap_miner_herbivory,Forest,1,0,6.31328,0
CEL_AFR,F4,sap_miner_herbivory,Forest,2,0,9.97295238095238,0
CEL_AFR,F4,sap_miner_herbivory,Forest,3,0.790952380952381,9.031857142857142,8.757361508733636
CEL_AFR,F4,chew_herbivory,Forest,1,0.03272,6.31328,0.5182725936438746
CEL_AFR,F4,chew_herbivory,Forest,2,0.9720952380952381,9.97295238095238,9.747316551434357
CEL_AFR,F4,chew_herbivory,Forest,3,0.7988571428571428,9.031857142857142,8.844882400392263
CEL_AFR,F6,sap_miner_herbivory,Forest,1,0,16.724625,0
CEL_AFR,F6,sap_miner_herbivory,Forest,2,0,11.62,0
CEL_AFR,F6,sap_miner_herbivory,Forest,3,0,7.421166666666667,0
CEL_AFR,F6,chew_herbivory,Forest,1,3.0238125,16.724625,18.080001793762193
CEL_AFR,F6,chew_herbivory,Forest,2,1.5507142857142857,11.62,13.345217605114337
CEL_AFR,F6,chew_herbivory,Forest,3,0.03133333333333333,7.421166666666667,0.4222157342735868
CHA_ARI,F1,sap_miner_herbivory,Forest,1,0,3.9901846153846154,0
CHA_ARI,F1,sap_miner_herbivory,Forest,2,0,6.882916666666667,0
CHA_ARI,F1,sap_miner_herbivory,Forest,3,0,2.0045,0
CHA_ARI,F1,chew_herbivory,Forest,1,0.10852307692307692,3.9901846153846154,2.7197507730507935
CHA_ARI,F1,chew_herbivory,Forest,2,0.026875,6.882916666666667,0.39045947091228284
CHA_ARI,F1,chew_herbivory,Forest,3,0.016928571428571428,2.0045,0.8445283825677938
CHA_ARI,F3,sap_miner_herbivory,Forest,1,0,4.135488372093024,0
CHA_ARI,F3,sap_miner_herbivory,Forest,2,0,3.975357142857143,0
CHA_ARI,F3,sap_miner_herbivory,Forest,3,0,2.345203125,0
CHA_ARI,F3,chew_herbivory,Forest,1,0.08104651162790698,4.135488372093024,1.9597809094283174
CHA_ARI,F3,chew_herbivory,Forest,2,0.027571428571428573,3.975357142857143,0.6935585302308868
CHA_ARI,F3,chew_herbivory,Forest,3,0.075375,2.345203125,3.214007315464412
CHA_ARI,F4,sap_miner_herbivory,Forest,1,0.0057,4.958466666666666,0.11495489196929161
CHA_ARI,F4,sap_miner_herbivory,Forest,2,0.9228461538461539,5.876846153846154,15.703085118915167
CHA_ARI,F4,sap_miner_herbivory,Forest,3,0.019333333333333588,11.259,0.17171448026764
CHA_ARI,F4,chew_herbivory,Forest,1,0.09213333333333333,4.958466666666666,1.8581012947550992
CHA_ARI,F4,chew_herbivory,Forest,2,1.0344615384615385,5.876846153846154,17.60232463775704
CHA_ARI,F4,chew_herbivory,Forest,3,0.17852380952380953,11.259,1.5856098190230883
CHA_ARI,F6,sap_miner_herbivory,Forest,1,0,5.920787878787879,0
CHA_ARI,F6,sap_miner_herbivory,Forest,2,0,5.385769230769231,0
CHA_ARI,F6,chew_herbivory,Forest,1,0.17057575757575758,5.920787878787879,2.880963835689353
CHA_ARI,F6,chew_herbivory,Forest,2,0.12323076923076923,5.385769230769231,2.2880811254731124
COM_MOL,S1,sap_miner_herbivory,Savanna,1,0.9061428571428571,12.172857142857143,7.4439619762938625
COM_MOL,S1,sap_miner_herbivory,Savanna,2,0.39535,13.16395,3.003277891514325
COM_MOL,S1,sap_miner_herbivory,Savanna,3,0.861235294117647,13.723941176470587,6.275422511969207
COM_MOL,S1,chew_herbivory,Savanna,1,0.9026666666666667,12.172857142857143,7.415405077651293
COM_MOL,S1,chew_herbivory,Savanna,2,0.7082,13.16395,5.379844195701138
COM_MOL,S1,chew_herbivory,Savanna,3,0.7149411764705882,13.723941176470587,5.209445065943156
COM_MOL,S46,sap_miner_herbivory,Savanna,1,5e-4,9.483458333333333,0.005272338238072433
COM_MOL,S46,sap_miner_herbivory,Savanna,2,0.060733333333333334,6.794966666666666,0.893798841299197
COM_MOL,S46,sap_miner_herbivory,Savanna,3,0.031433333333333334,5.3994333333333335,0.5821598562812146
COM_MOL,S46,chew_herbivory,Savanna,1,0.08770833333333333,9.483458333333333,0.9248559992618727
COM_MOL,S46,chew_herbivory,Savanna,2,0.2436,6.794966666666666,3.5850065489651657
COM_MOL,S46,chew_herbivory,Savanna,3,0.15026666666666666,5.3994333333333335,2.7830080934419037
COM_MOL,S8,sap_miner_herbivory,Savanna,1,0.4766315789473684,17.987105263157893,2.6498515018068503
COM_MOL,S8,chew_herbivory,Savanna,1,0.731578947368421,17.987105263157893,4.067241152287457
COR_CAF,S13,sap_miner_herbivory,Savanna,1,0.88604,21.51156,4.118901651019266
COR_CAF,S13,chew_herbivory,Savanna,1,0.12116,21.51156,0.5632320482568443
COR_CAF,S19,sap_miner_herbivory,Savanna,1,0.24452631578947367,11.144631578947369,2.1941175359389464
COR_CAF,S19,sap_miner_herbivory,Savanna,2,0.028640000000000002,6.53094,0.4385279913764328
COR_CAF,S19,sap_miner_herbivory,Savanna,3,1.05875,19.3580625,5.469297353492893
COR_CAF,S19,chew_herbivory,Savanna,1,0.07384210526315789,11.144631578947369,0.662580047981563
COR_CAF,S19,chew_herbivory,Savanna,2,0.02622,6.53094,0.4014736010436476
COR_CAF,S19,chew_herbivory,Savanna,3,0.2241875,19.3580625,1.1581091857720784
COR_CAF,S22,sap_miner_herbivory,Savanna,1,0.915625,14.199,6.448517501232481
COR_CAF,S22,chew_herbivory,Savanna,1,7.0485,14.199,49.640819776040566
COR_CAF,S30,sap_miner_herbivory,Savanna,1,0.4251904761904762,20.342,2.090209793483808
COR_CAF,S30,sap_miner_herbivory,Savanna,2,0.27024,15.8036,1.7099901288314054
COR_CAF,S30,sap_miner_herbivory,Savanna,3,0.15844000000000003,14.43744,1.0974244741450008
COR_CAF,S30,chew_herbivory,Savanna,1,2.115047619047619,20.342,10.397441839777894
COR_CAF,S30,chew_herbivory,Savanna,2,0.95872,15.8036,6.066465868536283
COR_CAF,S30,chew_herbivory,Savanna,3,0.86924,14.43744,6.020734977946228
COR_CAF,T23,sap_miner_herbivory,Thicket,1,0,11.411666666666667,0
COR_CAF,T23,sap_miner_herbivory,Thicket,2,0,15.747764705882354,0
COR_CAF,T23,sap_miner_herbivory,Thicket,3,0,14.718333333333334,0
COR_CAF,T23,chew_herbivory,Thicket,1,0.09661904761904762,11.411666666666667,0.8466690312754283
COR_CAF,T23,chew_herbivory,Thicket,2,0.7918823529411765,15.747764705882354,5.028538130528329
COR_CAF,T23,chew_herbivory,Thicket,3,0.34744444444444444,14.718333333333334,2.360623560940626
DIC_CIN,S1,sap_miner_herbivory,Savanna,1,0,0.09460975609756098,0
DIC_CIN,S1,sap_miner_herbivory,Savanna,2,0,0.07558490566037736,0
DIC_CIN,S1,sap_miner_herbivory,Savanna,3,0,0.5129166666666667,0
DIC_CIN,S1,chew_herbivory,Savanna,1,0,0.09460975609756098,0
DIC_CIN,S1,chew_herbivory,Savanna,2,1.69811320754717e-4,0.07558490566037736,0.22466300549176238
DIC_CIN,S1,chew_herbivory,Savanna,3,0.0135,0.5129166666666667,2.6320064987814784
DIC_CIN,S10,sap_miner_herbivory,Savanna,1,0,0.8347272727272728,0
DIC_CIN,S10,sap_miner_herbivory,Savanna,2,0,0.08740909090909091,0
DIC_CIN,S10,sap_miner_herbivory,Savanna,3,0,0.11848387096774193,0
DIC_CIN,S10,chew_herbivory,Savanna,1,0.15309090909090908,0.8347272727272728,18.340230886517098
DIC_CIN,S10,chew_herbivory,Savanna,2,3.8636363636363635e-4,0.08740909090909091,0.4420176807072283
DIC_CIN,S10,chew_herbivory,Savanna,3,0.0017741935483870969,0.11848387096774193,1.4974135583991288
DIC_CIN,S11,sap_miner_herbivory,Savanna,1,0,0.018227272727272727,0
DIC_CIN,S11,chew_herbivory,Savanna,1,9.090909090909092e-5,0.018227272727272727,0.49875311720698257
DIC_CIN,S19,sap_miner_herbivory,Savanna,1,0,0.035717391304347826,0
DIC_CIN,S19,sap_miner_herbivory,Savanna,2,0,0.397,0
DIC_CIN,S19,chew_herbivory,Savanna,1,2.173913043478261e-5,0.035717391304347826,0.060864272671941576
DIC_CIN,S19,chew_herbivory,Savanna,2,0.08642857142857142,0.397,21.770421014753506
DIC_CIN,S20,sap_miner_herbivory,Savanna,1,0,0.09373333333333334,0
DIC_CIN,S20,sap_miner_herbivory,Savanna,2,0,0.12072727272727272,0
DIC_CIN,S20,chew_herbivory,Savanna,1,4.222222222222222e-4,0.09373333333333334,0.45045045045045046
DIC_CIN,S20,chew_herbivory,Savanna,2,3.2727272727272726e-4,0.12072727272727272,0.2710843373493976
DIC_CIN,S21,sap_miner_herbivory,Savanna,1,0,0.09105454545454546,0
DIC_CIN,S21,sap_miner_herbivory,Savanna,2,0,0.1022,0
DIC_CIN,S21,chew_herbivory,Savanna,1,9.090909090909092e-5,0.09105454545454546,0.0998402555910543
DIC_CIN,S21,chew_herbivory,Savanna,2,5e-5,0.1022,0.048923679060665366
DIC_CIN,S22,sap_miner_herbivory,Savanna,1,4.523809523809524e-4,0.10783333333333334,0.4195186575402959
DIC_CIN,S22,sap_miner_herbivory,Savanna,2,5.09433962264151e-4,0.14162264150943396,0.3597122302158274
DIC_CIN,S22,chew_herbivory,Savanna,1,2.380952380952381e-5,0.10783333333333334,0.022079929344226097
DIC_CIN,S22,chew_herbivory,Savanna,2,9.622641509433962e-4,0.14162264150943396,0.6794564348521184
DIC_CIN,S30,sap_miner_herbivory,Savanna,1,0,0.094075,0
DIC_CIN,S30,sap_miner_herbivory,Savanna,2,0,0.0323,0
DIC_CIN,S30,chew_herbivory,Savanna,1,0.00405,0.094075,4.305075737443529
DIC_CIN,S30,chew_herbivory,Savanna,2,0.00105,0.0323,3.2507739938080493
DIC_CIN,S49,sap_miner_herbivory,Savanna,1,4.878048780487805e-5,0.03485365853658537,0.13995801259622112
DIC_CIN,S49,sap_miner_herbivory,Savanna,2,0.001,0.03853846153846154,2.5948103792415167
DIC_CIN,S49,sap_miner_herbivory,Savanna,3,5.135135135135136e-4,0.02618918918918919,1.9607843137254903
DIC_CIN,S49,chew_herbivory,Savanna,1,0,0.03485365853658537,0
DIC_CIN,S49,chew_herbivory,Savanna,2,0,0.03853846153846154,0
DIC_CIN,S49,chew_herbivory,Savanna,3,0,0.02618918918918919,0
DIC_CIN,S5,sap_miner_herbivory,Savanna,1,0,0.06396428571428571,0
DIC_CIN,S5,sap_miner_herbivory,Savanna,2,0,0.04880769230769231,0
DIC_CIN,S5,sap_miner_herbivory,Savanna,3,0,0.0664,0
DIC_CIN,S5,chew_herbivory,Savanna,1,0.0016785714285714286,0.06396428571428571,2.6242322724734786
DIC_CIN,S5,chew_herbivory,Savanna,2,0.0024615384615384616,0.04880769230769231,5.04334121355398
DIC_CIN,S5,chew_herbivory,Savanna,3,0.0014444444444444446,0.0664,2.1753681392235613
DIC_CIN,S50,sap_miner_herbivory,Savanna,1,0,0.04803225806451613,0
DIC_CIN,S50,sap_miner_herbivory,Savanna,2,0,0.05095238095238095,0
DIC_CIN,S50,sap_miner_herbivory,Savanna,3,0,0.03395833333333333,0
DIC_CIN,S50,chew_herbivory,Savanna,1,0.0016451612903225807,0.04803225806451613,3.4251175285426463
DIC_CIN,S50,chew_herbivory,Savanna,2,0,0.05095238095238095,0
DIC_CIN,S50,chew_herbivory,Savanna,3,2.5e-4,0.03395833333333333,0.7361963190184049
DIC_CIN,S52,sap_miner_herbivory,Savanna,1,0,0.020210526315789474,0
DIC_CIN,S52,sap_miner_herbivory,Savanna,2,0,0.03387804878048781,0
DIC_CIN,S52,chew_herbivory,Savanna,1,0,0.020210526315789474,0
DIC_CIN,S52,chew_herbivory,Savanna,2,7.317073170731707e-5,0.03387804878048781,0.2159827213822894
DIC_CIN,S58,sap_miner_herbivory,Savanna,1,1.3333333333333334e-4,0.03473333333333333,0.3838771593090211
DIC_CIN,S58,sap_miner_herbivory,Savanna,2,6.666666666666667e-5,0.0366,0.18214936247723132
DIC_CIN,S58,chew_herbivory,Savanna,1,0,0.03473333333333333,0
DIC_CIN,S58,chew_herbivory,Savanna,2,0,0.0366,0
DIC_CIN,S7,sap_miner_herbivory,Savanna,1,0,0.020095238095238097,0
DIC_CIN,S7,sap_miner_herbivory,Savanna,2,3.181818181818182e-4,0.04213636363636364,0.7551240560949299
DIC_CIN,S7,sap_miner_herbivory,Savanna,3,0.0011578947368421054,0.049368421052631575,2.3454157782515996
DIC_CIN,S7,chew_herbivory,Savanna,1,0,0.020095238095238097,0
DIC_CIN,S7,chew_herbivory,Savanna,2,0,0.04213636363636364,0
DIC_CIN,S7,chew_herbivory,Savanna,3,5.2631578947368424e-5,0.049368421052631575,0.10660980810234544
DIC_CIN,S8,sap_miner_herbivory,Savanna,1,0,0.03,0
DIC_CIN,S8,sap_miner_herbivory,Savanna,2,1.5789473684210527e-4,0.042,0.37593984962406013
DIC_CIN,S8,sap_miner_herbivory,Savanna,3,2.2222222222222223e-4,0.05611111111111111,0.39603960396039606
DIC_CIN,S8,chew_herbivory,Savanna,1,6.25e-5,0.03,0.20833333333333334
DIC_CIN,S8,chew_herbivory,Savanna,2,3.1578947368421053e-4,0.042,0.7518796992481203
DIC_CIN,S8,chew_herbivory,Savanna,3,0,0.05611111111111111,0
DIC_CIN,S9,sap_miner_herbivory,Savanna,1,0.0013076923076923077,0.07446153846153847,1.756198347107438
DIC_CIN,S9,sap_miner_herbivory,Savanna,2,1.1428571428571428e-4,0.06428571428571428,0.17777777777777778
DIC_CIN,S9,sap_miner_herbivory,Savanna,3,9.090909090909092e-5,0.034045454545454545,0.267022696929239
DIC_CIN,S9,chew_herbivory,Savanna,1,4.6153846153846153e-4,0.07446153846153847,0.6198347107438016
DIC_CIN,S9,chew_herbivory,Savanna,2,2.857142857142857e-5,0.06428571428571428,0.044444444444444446
DIC_CIN,S9,chew_herbivory,Savanna,3,0,0.034045454545454545,0
DIC_CIN,T23,sap_miner_herbivory,Thicket,1,7.5e-4,0.083,0.9036144578313252
DIC_CIN,T23,sap_miner_herbivory,Thicket,2,0.001391304347826087,0.07843478260869566,1.7738359201773835
DIC_CIN,T23,sap_miner_herbivory,Thicket,3,0.0017894736842105263,0.06768421052631579,2.6438569206842923
DIC_CIN,T23,chew_herbivory,Thicket,1,0,0.083,0
DIC_CIN,T23,chew_herbivory,Thicket,2,4.347826086956522e-5,0.07843478260869566,0.05543237250554323
DIC_CIN,T23,chew_herbivory,Thicket,3,2.105263157894737e-4,0.06768421052631579,0.3110419906687403
DIC_CIN,T9,sap_miner_herbivory,Thicket,1,3.6e-4,0.07184,0.5011135857461025
DIC_CIN,T9,sap_miner_herbivory,Thicket,2,0.0017674418604651163,0.6392558139534884,0.27648428405122233
