species,site,leaf_age,side,habitat,individual,herbivory_percentage_median,herbivory_percentage_mean
SCU_MYR,S22,old,up,Savanna,2,2.04483847,10.21927956
SCU_MYR,S22,young,up,Savanna,1,11.46484792,15.12887149
SCU_MYR,S22,young,up,Savanna,2,5.268515844,13.67934269
SCU_MYR,S27,old,low,Savanna,1,1.871455393,2.709571333
SCU_MYR,S27,old,low,Savanna,2,2.456418384,11.41387973
SCU_MYR,S27,old,low,Savanna,3,0.487011269,0.733999535
SCU_MYR,S27,old,up,Savanna,1,2.34676007,2.886518251
SCU_MYR,S27,old,up,Savanna,2,0.823497118,6.527576418
SCU_MYR,S27,old,up,Savanna,3,3.194761385,11.33326938
SCU_MYR,S27,young,up,Savanna,1,0.104427159,4.57703996
SCU_MYR,S27,young,up,Savanna,2,2.276951673,9.024889856
SCU_MYR,S27,young,up,Savanna,3,1.489461018,1.489461018
SCU_MYR,S30,old,low,Savanna,1,3.091247672,11.75360886
SCU_MYR,S30,old,low,Savanna,2,14.92723493,21.19409342
SCU_MYR,S30,old,low,Savanna,3,2.150378902,3.493004033
SCU_MYR,S30,old,up,Savanna,1,2.114195796,6.566869992
SCU_MYR,S30,old,up,Savanna,2,3.490097877,7.56123147
SCU_MYR,S30,old,up,Savanna,3,4.659774726,4.70918364
SCU_MYR,S30,young,up,Savanna,1,3.422147459,12.96023438
SCU_MYR,S30,young,up,Savanna,3,0.785165992,1.264564097
SCU_MYR,T23,old,low,Thicket,1,0.060920665,2.259366603
SCU_MYR,T23,old,low,Thicket,2,0.011025359,0.248830463
SCU_MYR,T23,old,low,Thicket,3,0.029779631,0.456034743
SCU_MYR,T23,old,up,Thicket,1,0.062578223,2.828416099
SCU_MYR,T23,old,up,Thicket,2,0.361049166,1.808268994
SCU_MYR,T23,old,up,Thicket,3,0.610414609,4.549685492
SCU_MYR,T23,young,up,Thicket,2,0.570539419,4.762823344
SCU_MYR,T23,young,up,Thicket,3,0.033448161,1.643217385
SCU_MYR,T24,old,low,Thicket,1,17.93973371,14.13289193
SCU_MYR,T24,old,low,Thicket,3,0,1.09754666
SCU_MYR,T24,old,up,Thicket,1,11.2184097,10.98057546
SCU_MYR,T24,old,up,Thicket,2,0.033553164,2.094325503
SCU_MYR,T24,old,up,Thicket,3,0.013468205,0.139566242
SCU_MYR,T24,young,up,Thicket,1,0.091491308,5.802119108
SCU_MYR,T24,young,up,Thicket,3,0.024618415,0.241916722
SID_INE,F7,old,low,Forest,1,0,0.042305607
SID_INE,F7,old,low,Forest,2,7.897137985,24.83582066
SID_INE,F7,old,up,Forest,1,23.308281,27.75640225
SID_INE,F7,old,up,Forest,2,0.023516962,17.94924141
SID_INE,F7,young,up,Forest,1,0.022497188,0.022497188
SID_INE,S13,old,low,Savanna,1,0.473853444,2.914149058
SID_INE,S13,old,low,Savanna,2,0.282234106,0.450558585
SID_INE,S13,old,low,Savanna,3,1.250501002,17.82509976
SID_INE,S13,old,up,Savanna,1,1.86746743,7.687610755
SID_INE,S13,old,up,Savanna,2,0.057770248,0.850824578
SID_INE,S13,old,up,Savanna,3,1.589529411,5.275489522
SID_INE,S13,young,up,Savanna,2,0.301563533,3.251886404
SID_INE,S20,old,low,Savanna,1,2.289682553,10.27983878
SID_INE,S20,old,low,Savanna,2,0.009565716,0.009565716
SID_INE,S20,old,up,Savanna,1,2.119649726,6.465411458
SID_INE,S20,old,up,Savanna,2,0.411659252,5.566644851
SID_INE,S20,young,up,Savanna,1,0.188593354,0.172747602
SID_INE,S20,young,up,Savanna,2,0.164824727,0.164824727
SID_INE,S30,old,low,Savanna,1,4.895087635,14.77101173
SID_INE,S30,old,low,Savanna,2,0.576127475,6.509235728
SID_INE,S30,old,up,Savanna,1,1.084765857,1.998361376
SID_INE,S30,old,up,Savanna,2,2.695777113,19.29330503
SID_INE,S53,old,low,Savanna,1,0.195269279,0.912860797
SID_INE,S53,old,up,Savanna,1,0.105698502,1.099206134
SID_INE,S53,young,up,Savanna,1,0.081064574,0.096023942
SID_INE,T13,old,up,Thicket,1,3.343413978,17.7698392
SID_INE,T13,old,up,Thicket,2,29.11469631,32.34816674
SID_INE,T13,old,up,Thicket,3,2.899815731,10.03184307
SID_INE,T23,old,low,Thicket,1,14.96365969,16.59365143
SID_INE,T23,old,low,Thicket,2,0.008718931,0.078802916
SID_INE,T23,old,low,Thicket,3,0.011010026,0.011985482
SID_INE,T23,old,up,Thicket,1,20.90056285,20.68196106
SID_INE,T23,old,up,Thicket,2,0.01153166,2.695136964
SID_INE,T23,old,up,Thicket,3,0.009785274,0.038248537
SID_INE,T23,young,up,Thicket,1,0,0
SID_INE,T23,young,up,Thicket,2,0.021072848,12.09985033
SID_INE,T23,young,up,Thicket,3,32.01247478,35.01244631
SID_INE,T24,old,low,Thicket,1,0.012893601,0.013273876
SID_INE,T24,old,low,Thicket,2,0.150525821,1.367454245
SID_INE,T24,old,up,Thicket,1,0.183391598,2.257747988
SID_INE,T24,old,up,Thicket,2,0.028492851,0.396410915
SID_INE,T24,young,up,Thicket,1,2.001226806,2.582255669
SID_INE,T24,young,up,Thicket,2,0.029399886,0.234658698
SPI_AFR,F3,old,low,Forest,2,1.813432282,1.813432282
SPI_AFR,F3,old,up,Forest,2,2.827496757,3.342346726
SPI_AFR,F3,young,up,Forest,1,0.114904793,0.442845305
SPI_AFR,F3,young,up,Forest,3,5.563235483,8.226632352
SPI_AFR,S53,old,low,Savanna,1,0.087993449,0.186325161
SPI_AFR,S53,old,low,Savanna,2,0.120409392,1.9321092
SPI_AFR,S53,old,low,Savanna,3,0.769230769,4.867048696
SPI_AFR,S53,old,up,Savanna,1,0.108264165,0.706028273
SPI_AFR,S53,old,up,Savanna,2,0.080282595,0.630047667
SPI_AFR,S53,old,up,Savanna,3,0.36734249,3.631372667
SPI_AFR,S53,young,up,Savanna,1,0.134228188,0.908326667
SPI_AFR,S53,young,up,Savanna,2,0.283333333,0.705367682
SPI_AFR,S53,young,up,Savanna,3,0.285714286,0.643280299
SPI_AFR,T13,old,up,Thicket,1,0.051907956,0.150502911
SPI_AFR,T13,old,up,Thicket,2,0.219817382,3.556380029
SPI_AFR,T13,old,up,Thicket,3,0.088678494,0.150457835
SPI_AFR,T17,old,low,Thicket,1,0.025113009,0.043917218
SPI_AFR,T17,old,low,Thicket,3,0.017162969,0.109261557
SPI_AFR,T17,old,up,Thicket,1,0.012706516,0.021477265
SPI_AFR,T17,old,up,Thicket,2,0.01643557,0.012753344
SPI_AFR,T17,old,up,Thicket,3,0.01278364,0.014113497
SPI_AFR,T17,young,up,Thicket,1,0,0
SPI_AFR,T17,young,up,Thicket,2,0.017784043,0.610087451
SPI_AFR,T17,young,up,Thicket,3,0,0.004789272
SPI_AFR,T22,old,low,Thicket,1,0.013059945,0.050157955
SPI_AFR,T22,old,low,Thicket,2,0.013887021,0.016964658
SPI_AFR,T22,old,low,Thicket,3,0.020325203,0.019321087
SPI_AFR,T22,old,up,Thicket,1,0.010813748,0.010291998
SPI_AFR,T22,old,up,Thicket,2,0.012179884,0.196156205
SPI_AFR,T22,old,up,Thicket,3,0.016525378,0.561287693
SPI_AFR,T22,young,up,Thicket,3,0.029844996,0.250360238
SPI_AFR,T9,old,low,Thicket,3,0.034406534,0.034805549
SPI_AFR,T9,old,up,Thicket,1,0.031196744,0.041584277
SPI_AFR,T9,old,up,Thicket,2,0.110132159,0.139985499
SPI_AFR,T9,old,up,Thicket,3,0.043554007,0.188223224
SPI_AFR,T9,young,up,Thicket,1,0.058198749,0.055275146
SPI_AFR,T9,young,up,Thicket,2,0.173862649,0.531216612
TAR_CAM,S46,old,low,Savanna,1,0.17809439,0.155165798
TAR_CAM,S46,old,low,Savanna,2,1.356874091,1.396829567
TAR_CAM,S46,old,low,Savanna,3,10.89108911,17.7625452
TAR_CAM,S46,old,up,Savanna,1,0.122324159,2.907413833
TAR_CAM,S46,old,up,Savanna,2,0.321362736,1.205383147
TAR_CAM,S46,old,up,Savanna,3,1.874926875,10.15858827
TAR_CAM,S46,young,up,Savanna,1,0.154918668,6.904295096
TAR_CAM,S46,young,up,Savanna,2,0.746268657,2.40520601
TAR_CAM,S46,young,up,Savanna,3,1.357466063,1.770489711
TAR_CAM,S5,old,low,Savanna,1,10.86675163,12.09921169
TAR_CAM,S5,old,low,Savanna,2,13.0771466,17.86660994
TAR_CAM,S5,old,low,Savanna,3,13.97959184,14.64925281
TAR_CAM,S5,old,up,Savanna,1,3.267589049,8.541164172
TAR_CAM,S5,old,up,Savanna,2,4.613704614,13.23480256
TAR_CAM,S5,old,up,Savanna,3,0.391449564,6.300662684
TAR_CAM,S5,young,up,Savanna,1,7.991541952,8.772242747
TAR_CAM,T12,old,low,Thicket,1,0.013363285,0.014331508
TAR_CAM,T12,old,low,Thicket,2,0.024810856,2.99533331
TAR_CAM,T12,old,low,Thicket,3,0.051824685,0.283010869
TAR_CAM,T12,old,up,Thicket,1,0.042453831,3.708861054
TAR_CAM,T12,old,up,Thicket,2,0.973328317,7.506666791
TAR_CAM,T12,old,up,Thicket,3,0.113714947,1.254162363
TAR_CAM,T12,young,up,Thicket,1,0.136469559,0.155410642
TAR_CAM,T12,young,up,Thicket,2,0.381388253,1.841344333
TAR_CAM,T12,young,up,Thicket,3,0.23858214,0.54405068
TAR_CAM,T9,old,low,Thicket,1,5.313312157,5.817667485
TAR_CAM,T9,old,low,Thicket,2,2.40649908,2.357436484
TAR_CAM,T9,old,low,Thicket,3,1.54206052,1.576768143
TAR_CAM,T9,old,up,Thicket,1,1.930808154,3.029483617
TAR_CAM,T9,old,up,Thicket,2,0.34353574,0.529573378
TAR_CAM,T9,old,up,Thicket,3,1.566677382,2.611974446
TAR_CAM,T9,young,up,Thicket,1,0.803481754,1.786694049
TAR_CAM,T9,young,up,Thicket,2,0.846221185,1.120368336
TAR_CAM,T9,young,up,Thicket,3,0.166002038,1.106753064
TAR_PAV,F3,old,low,Forest,1,0.336180766,0.336180766
TAR_PAV,F3,old,low,Forest,2,0.319556881,1.020689864
TAR_PAV,F3,old,low,Forest,3,1.162197981,1.509478995
TAR_PAV,F3,old,up,Forest,1,0.592459605,0.592459605
TAR_PAV,F3,old,up,Forest,2,0.795037041,1.317792391
TAR_PAV,F3,old,up,Forest,3,4.962400044,4.962400044
TAR_PAV,F3,young,up,Forest,1,1.830101065,4.565243222
TAR_PAV,F3,young,up,Forest,3,2.375127421,2.375127421
ZAN_CAP,S5,old,low,Savanna,1,0.130667543,0.351887922
ZAN_CAP,S5,old,up,Savanna,1,0.157728707,0.38317228
ZAN_CAP,S8,old,up,Savanna,1,0.958981451,1.442897198
ZAN_CAP,T24,old,up,Thicket,1,0,0.143295437
ZAN_CAP,T24,old,up,Thicket,2,0.063371356,0.266276775
ZAN_CAP,T24,old,up,Thicket,3,0,1.903348842
ZIZ_MUC,S1,old,low,Savanna,1,9.086657393,17.91391563
ZIZ_MUC,S1,old,low,Savanna,2,18.96607148,22.51304374
ZIZ_MUC,S1,old,up,Savanna,1,1.385088919,6.158832667
ZIZ_MUC,S1,old,up,Savanna,2,2.867809051,12.34601186
ZIZ_MUC,S1,young,up,Savanna,1,0.102674154,0.218199331
ZIZ_MUC,S1,young,up,Savanna,2,15.27619342,19.98866469
ZIZ_MUC,S10,old,low,Savanna,1,41.94206715,38.97334176
ZIZ_MUC,S10,old,low,Savanna,2,36.44207259,34.28545059
ZIZ_MUC,S10,old,up,Savanna,1,46.09684117,44.9530534
ZIZ_MUC,S10,old,up,Savanna,2,40.05212558,33.67306477
ZIZ_MUC,S10,young,up,Savanna,1,1.236917222,8.50801939
ZIZ_MUC,S10,young,up,Savanna,2,0.613310519,4.448340128
ZIZ_MUC,S20,old,low,Savanna,1,0.340791452,0.346392848
ZIZ_MUC,S20,old,low,Savanna,2,0.143240824,0.266873488
ZIZ_MUC,S20,old,up,Savanna,1,6.345482866,13.58687827
ZIZ_MUC,S20,old,up,Savanna,2,3.160149973,8.563462192
ZIZ_MUC,S20,young,up,Savanna,1,0.782750803,4.002566152
ZIZ_MUC,S20,young,up,Savanna,2,3.545804498,3.545804498
ZIZ_MUC,S21,old,low,Savanna,1,12.84121829,21.57427148
ZIZ_MUC,S21,old,low,Savanna,2,3.295256898,8.47561078
ZIZ_MUC,S21,old,low,Savanna,3,9.510901591,11.96266176
ZIZ_MUC,S21,old,up,Savanna,1,3.094867249,16.75820056
ZIZ_MUC,S21,old,up,Savanna,2,3.62970363,7.598904136
ZIZ_MUC,S21,old,up,Savanna,3,12.52532553,21.57060829
ZIZ_MUC,S21,young,up,Savanna,1,3.246753247,8.895396091
ZIZ_MUC,S21,young,up,Savanna,2,31.66411546,36.5242912
ZIZ_MUC,S21,young,up,Savanna,3,0.552355405,7.667543199
ZIZ_MUC,S22,old,low,Savanna,1,46.01422615,38.90102911
ZIZ_MUC,S22,old,low,Savanna,2,60.59288881,55.32339012
ZIZ_MUC,S22,old,up,Savanna,1,22.60852918,27.4467286
ZIZ_MUC,S22,old,up,Savanna,2,26.04147881,31.21858417
ZIZ_MUC,S22,young,up,Savanna,1,1.949702836,3.621030155
ZIZ_MUC,S22,young,up,Savanna,2,2.070142056,11.84984589
ZIZ_MUC,S24,old,low,Savanna,1,11.99168819,13.04594792
ZIZ_MUC,S24,old,low,Savanna,2,0.749023099,3.814119165
ZIZ_MUC,S24,old,up,Savanna,1,15.94387755,23.67165445
ZIZ_MUC,S24,old,up,Savanna,2,4.443351369,8.945432184
ZIZ_MUC,S24,young,up,Savanna,1,0.278333329,0.994175761
ZIZ_MUC,S24,young,up,Savanna,2,0.652866242,8.319383581
ZIZ_MUC,S25,old,low,Savanna,1,0.066334992,2.099268489
ZIZ_MUC,S25,old,low,Savanna,2,3.156467669,6.283540139
ZIZ_MUC,S25,old,up,Savanna,1,6.154704351,7.89010212
ZIZ_MUC,S25,old,up,Savanna,2,3.115335367,6.868321264
ZIZ_MUC,S25,young,up,Savanna,1,0.54788928,2.963296504
ZIZ_MUC,S25,young,up,Savanna,2,3.780506829,9.478550506
ZIZ_MUC,S27,old,low,Savanna,1,13.62106938,23.06055962
ZIZ_MUC,S27,old,low,Savanna,2,10.13057296,9.005136036
ZIZ_MUC,S27,old,low,Savanna,3,4.889394205,11.43545055
ZIZ_MUC,S27,old,up,Savanna,1,11.636682,17.84981153
ZIZ_MUC,S27,old,up,Savanna,2,5.538895749,12.87657297
ZIZ_MUC,S27,old,up,Savanna,3,4.674505921,11.15225801
ZIZ_MUC,S27,young,up,Savanna,1,0.334811235,1.243768088
ZIZ_MUC,S27,young,up,Savanna,2,0.413022352,6.412079316
ZIZ_MUC,S27,young,up,Savanna,3,14.84183381,26.29274486
ZIZ_MUC,S30,old,low,Savanna,1,8.790878901,16.4106699
ZIZ_MUC,S30,old,up,Savanna,1,9.528423773,18.03741129
ZIZ_MUC,S30,young,up,Savanna,1,0.482005141,3.81501938
ZIZ_MUC,S5,old,low,Savanna,1,2.997220144,6.644589987
ZIZ_MUC,S5,old,low,Savanna,2,0.87778528,1.419822626
ZIZ_MUC,S5,old,up,Savanna,1,2.677123593,5.755285455
ZIZ_MUC,S5,old,up,Savanna,2,2.528818389,6.414520228
ZIZ_MUC,S5,young,up,Savanna,1,0.163309744,0.237920127
ZIZ_MUC,S5,young,up,Savanna,2,0.804925048,0.804925048
ZIZ_MUC,S50,old,low,Savanna,1,12.79040962,13.17527159
ZIZ_MUC,S50,old,low,Savanna,2,7.008633361,7.613166614
ZIZ_MUC,S50,old,low,Savanna,3,4.358013121,12.72733468
ZIZ_MUC,S50,old,up,Savanna,1,6.94541883,12.33907215
ZIZ_MUC,S50,old,up,Savanna,2,2.898550725,6.000646543
ZIZ_MUC,S50,old,up,Savanna,3,6.99095762,10.11109734
ZIZ_MUC,S50,young,up,Savanna,1,8.45602752,14.94321796
ZIZ_MUC,S50,young,up,Savanna,2,2.660891089,2.546978916
ZIZ_MUC,S50,young,up,Savanna,3,2.528022739,8.199638751
ZIZ_MUC,S52,old,low,Savanna,1,0.084921453,6.702360425
ZIZ_MUC,S52,old,low,Savanna,2,12.00756473,20.2448222
ZIZ_MUC,S52,old,low,Savanna,3,3.724104566,12.86295307
ZIZ_MUC,S52,old,up,Savanna,1,0.113700966,3.097834208
ZIZ_MUC,S52,old,up,Savanna,2,7.169789303,15.86664744
ZIZ_MUC,S52,old,up,Savanna,3,11.35442011,29.95442808
ZIZ_MUC,S52,young,up,Savanna,1,0.173711639,0.254774122
ZIZ_MUC,S52,young,up,Savanna,2,0.882352941,1.352789777
ZIZ_MUC,S52,young,up,Savanna,3,0.188277574,8.042007634
ZIZ_MUC,S55,old,up,Savanna,1,5.525944177,16.06521185
ZIZ_MUC,S8,old,low,Savanna,1,1.265964598,3.092341877
ZIZ_MUC,S8,old,low,Savanna,2,10.57060157,22.45129421
ZIZ_MUC,S8,old,low,Savanna,3,22.34764726,23.87911475
ZIZ_MUC,S8,old,up,Savanna,1,2.125459191,3.29313109
ZIZ_MUC,S8,old,up,Savanna,2,8.106763926,15.23159368
ZIZ_MUC,S8,old,up,Savanna,3,9.860413177,9.464317835
ZIZ_MUC,S8,young,up,Savanna,1,1.270289344,14.66186404
ZIZ_MUC,S8,young,up,Savanna,2,4.340917696,7.728473037
ZIZ_MUC,S8,young,up,Savanna,3,0.806952204,1.584958043
ZIZ_MUC,S9,old,low,Savanna,1,6.348949572,8.185158238
ZIZ_MUC,S9,old,low,Savanna,2,3.615093539,9.396405181
ZIZ_MUC,S9,old,low,Savanna,3,6.711170448,19.56027551
ZIZ_MUC,S9,old,up,Savanna,1,2.762591397,5.334997047
ZIZ_MUC,S9,old,up,Savanna,2,5.273504274,8.959069676
ZIZ_MUC,S9,old,up,Savanna,3,8.250515657,11.74394681
ZIZ_MUC,S9,young,up,Savanna,1,0.051413882,1.607786158
ZIZ_MUC,S9,young,up,Savanna,2,0.611908684,1.36818827
ZIZ_MUC,S9,young,up,Savanna,3,3.401130531,7.75587402
ZIZ_MUC,T9,old,low,Thicket,2,0.555818354,0.682945246
ZIZ_MUC,T9,old,low,Thicket,3,0.27333894,3.143092944
ZIZ_MUC,T9,old,up,Thicket,1,36.56264555,34.25164683
ZIZ_MUC,T9,old,up,Thicket,2,3.33676849,6.314952997
ZIZ_MUC,T9,old,up,Thicket,3,1.498818945,5.610714723
ZIZ_MUC,T9,young,up,Thicket,1,9.784967449,10.91587323
ZIZ_MUC,T9,young,up,Thicket,2,8.367997804,17.78470394
ZIZ_MUC,T9,young,up,Thicket,3,0.500351074,4.536638122
