species,site,leaf_age,leaf_area,side,habitat,individual,herbivory_percentage_median,herbivory_percentage_mean
SCU_MYR,T23,old,4.714,up,Thicket,3,1.506151888,1.506151888
SCU_MYR,T23,old,4.787,up,Thicket,3,7.708376854,7.708376854
SCU_MYR,T23,old,4.876,up,Thicket,3,3.260869565,3.260869565
SCU_MYR,T23,old,4.943,up,Thicket,3,0.4855351,0.4855351
SCU_MYR,T23,old,5.04,low,Thicket,2,0,0
SCU_MYR,T23,old,5.05,up,Thicket,1,0.772277228,0.772277228
SCU_MYR,T23,old,5.078,up,Thicket,3,2.50098464,2.50098464
SCU_MYR,T23,old,5.337,low,Thicket,2,0,0
SCU_MYR,T23,old,5.903,low,Thicket,2,0,0
SCU_MYR,T23,old,6.061,up,Thicket,3,0.016498928,0.016498928
SCU_MYR,T23,old,6.22,up,Thicket,3,0.032154341,0.032154341
SCU_MYR,T23,old,6.243,up,Thicket,3,10.15537402,10.15537402
SCU_MYR,T23,old,7.279,up,Thicket,2,12.98255255,12.98255255
SCU_MYR,T23,old,8.486,up,Thicket,2,0.011784115,0.011784115
SCU_MYR,T23,old,8.839,up,Thicket,2,0.011313497,0.011313497
SCU_MYR,T23,old,8.913,up,Thicket,2,0.011219567,0.011219567
SCU_MYR,T23,old,9.417,up,Thicket,2,0.361049166,0.361049166
SCU_MYR,T23,old,9.999,low,Thicket,2,1.03010301,1.03010301
SCU_MYR,T23,old,11.314,up,Thicket,2,0.875022097,0.875022097
SCU_MYR,T23,old,11.508,up,Thicket,2,0.460549183,0.460549183
SCU_MYR,T23,old,12.199,up,Thicket,2,0.008197393,0.008197393
SCU_MYR,T23,old,12.591,up,Thicket,2,0.802160273,0.802160273
SCU_MYR,T23,old,13.802,up,Thicket,2,4.347196059,4.347196059
SCU_MYR,T23,old,15.064,up,Thicket,2,0.019915029,0.019915029
SCU_MYR,T23,young,1.07,up,Thicket,2,0.093457944,0.093457944
SCU_MYR,T23,young,1.224,up,Thicket,2,17.40196078,17.40196078
SCU_MYR,T23,young,1.295,up,Thicket,2,2.316602317,2.316602317
SCU_MYR,T23,young,1.479,up,Thicket,3,0.067613252,0.067613252
SCU_MYR,T23,young,1.648,up,Thicket,3,0,0
SCU_MYR,T23,young,1.875,up,Thicket,3,12.96,12.96
SCU_MYR,T23,young,1.952,up,Thicket,3,0.051229508,0.051229508
SCU_MYR,T23,young,1.976,up,Thicket,3,0,0
SCU_MYR,T23,young,2.228,up,Thicket,3,0,0
SCU_MYR,T23,young,2.445,up,Thicket,2,0.040899796,0.040899796
SCU_MYR,T23,young,2.456,up,Thicket,2,10.46416938,10.46416938
SCU_MYR,T23,young,2.566,up,Thicket,3,0.038971161,0.038971161
SCU_MYR,T23,young,2.729,up,Thicket,2,0.256504214,0.256504214
SCU_MYR,T23,young,3.081,up,Thicket,2,21.06458942,21.06458942
SCU_MYR,T23,young,3.244,up,Thicket,2,12.39210851,12.39210851
SCU_MYR,T23,young,3.361,up,Thicket,2,22.64207081,22.64207081
SCU_MYR,T23,young,3.581,up,Thicket,3,0.027925161,0.027925161
SCU_MYR,T23,young,3.706,up,Thicket,2,0.053966541,0.053966541
SCU_MYR,T23,young,3.772,up,Thicket,2,0,0
SCU_MYR,T23,young,3.899,up,Thicket,2,0.974608874,0.974608874
SCU_MYR,T23,young,4.327,up,Thicket,2,0.0231107,0.0231107
SCU_MYR,T23,young,4.422,up,Thicket,2,0.022614202,0.022614202
SCU_MYR,T23,young,5.22,up,Thicket,2,1.053639847,1.053639847
SCU_MYR,T23,young,5.312,up,Thicket,2,1.110692771,1.110692771
SCU_MYR,T23,young,7.393,up,Thicket,2,0,0
SCU_MYR,T23,young,8.259,up,Thicket,2,0.012108003,0.012108003
SCU_MYR,T23,young,11.568,up,Thicket,2,0.570539419,0.570539419
SCU_MYR,T24,old,1.545,up,Thicket,2,0.064724919,0.064724919
SCU_MYR,T24,old,1.71,up,Thicket,2,0.058479532,0.058479532
SCU_MYR,T24,old,1.711,up,Thicket,3,0,0
SCU_MYR,T24,old,1.734,up,Thicket,2,0,0
SCU_MYR,T24,old,1.868,up,Thicket,2,8.940042827,8.940042827
SCU_MYR,T24,old,2.164,low,Thicket,3,0,0
SCU_MYR,T24,old,2.199,up,Thicket,3,0.045475216,0.045475216
SCU_MYR,T24,old,2.289,low,Thicket,3,0,0
SCU_MYR,T24,old,2.312,up,Thicket,2,1.25432526,1.25432526
SCU_MYR,T24,old,2.314,low,Thicket,3,0,0
SCU_MYR,T24,old,2.387,up,Thicket,2,8.92333473,8.92333473
SCU_MYR,T24,old,2.434,low,Thicket,3,7.682826623,7.682826623
SCU_MYR,T24,old,2.447,up,Thicket,2,8.214139763,8.214139763
SCU_MYR,T24,old,2.597,up,Thicket,2,0.077011937,0.077011937
SCU_MYR,T24,old,2.6,up,Thicket,3,3.230769231,3.230769231
SCU_MYR,T24,old,2.644,up,Thicket,2,5.408472012,5.408472012
SCU_MYR,T24,old,2.799,low,Thicket,3,0,0
SCU_MYR,T24,old,2.877,up,Thicket,2,0.034758429,0.034758429
SCU_MYR,T24,old,2.959,up,Thicket,2,0.033795201,0.033795201
SCU_MYR,T24,old,3.002,up,Thicket,2,0.033311126,0.033311126
SCU_MYR,T24,old,3.009,up,Thicket,2,0.033233632,0.033233632
SCU_MYR,T24,old,3.01,up,Thicket,2,0,0
SCU_MYR,T24,old,3.017,up,Thicket,2,0.596619158,0.596619158
SCU_MYR,T24,old,3.034,up,Thicket,2,8.470665788,8.470665788
SCU_MYR,T24,old,3.071,up,Thicket,2,9.475740801,9.475740801
SCU_MYR,T24,old,3.084,up,Thicket,2,0.064850843,0.064850843
SCU_MYR,T24,old,3.107,up,Thicket,3,0.064370776,0.064370776
SCU_MYR,T24,old,3.13,up,Thicket,2,0.031948882,0.031948882
SCU_MYR,T24,old,3.167,up,Thicket,2,0.015787812,0.015787812
SCU_MYR,T24,old,3.282,up,Thicket,3,0.030469226,0.030469226
SCU_MYR,T24,old,3.286,low,Thicket,3,0,0
SCU_MYR,T24,old,3.327,up,Thicket,2,0.030057109,0.030057109
SCU_MYR,T24,old,3.332,up,Thicket,2,0,0
SCU_MYR,T24,old,3.345,up,Thicket,2,0,0
SCU_MYR,T24,old,3.446,up,Thicket,2,0.029019153,0.029019153
SCU_MYR,T24,old,3.478,up,Thicket,2,0.028752156,0.028752156
SCU_MYR,T24,old,3.491,up,Thicket,2,4.554568891,4.554568891
SCU_MYR,T24,old,3.5,up,Thicket,2,0,0
SCU_MYR,T24,old,3.62,up,Thicket,2,5.883977901,5.883977901
SCU_MYR,T24,old,3.665,low,Thicket,3,0,0
SCU_MYR,T24,old,3.679,up,Thicket,2,0.027181299,0.027181299
SCU_MYR,T24,old,3.682,up,Thicket,2,0.027159153,0.027159153
SCU_MYR,T24,old,3.78,up,Thicket,2,3.28042328,3.28042328
SCU_MYR,T24,old,3.833,up,Thicket,2,0.026089225,0.026089225
SCU_MYR,T24,old,3.913,up,Thicket,3,0,0
SCU_MYR,T24,old,3.921,up,Thicket,2,0.025503698000000002,0.025503698000000002
SCU_MYR,T24,old,3.953,up,Thicket,2,9.967113585,9.967113585
SCU_MYR,T24,old,4.046,up,Thicket,3,0.049431537,0.049431537
SCU_MYR,T24,old,4.061,up,Thicket,2,0,0
SCU_MYR,T24,old,4.129,up,Thicket,2,0.024218939,0.024218939
SCU_MYR,T24,old,4.143,up,Thicket,3,0,0
SCU_MYR,T24,old,4.147,up,Thicket,2,0,0
SCU_MYR,T24,old,4.177,up,Thicket,3,0.023940627,0.023940627
SCU_MYR,T24,old,4.199,up,Thicket,2,3.167420814,3.167420814
SCU_MYR,T24,old,4.208,up,Thicket,2,0.023764259,0.023764259
SCU_MYR,T24,old,4.363,up,Thicket,1,6.371762549,6.371762549
SCU_MYR,T24,old,4.379,up,Thicket,3,0.022836264,0.022836264
SCU_MYR,T24,old,4.439,up,Thicket,3,0,0
SCU_MYR,T24,old,4.455,up,Thicket,2,0.044893378,0.044893378
SCU_MYR,T24,old,4.476,up,Thicket,2,0,0
SCU_MYR,T24,old,4.532,up,Thicket,3,0.022065313,0.022065313
SCU_MYR,T24,old,4.584,up,Thicket,3,0,0
SCU_MYR,T24,old,4.589,up,Thicket,2,0,0
SCU_MYR,T24,old,4.607,up,Thicket,2,5.491643152,5.491643152
SCU_MYR,T24,old,4.767,up,Thicket,2,1.678204321,1.678204321
SCU_MYR,T24,old,4.899,up,Thicket,2,0.040824658,0.040824658
SCU_MYR,T24,old,4.982,low,Thicket,1,0.02007226,0.02007226
SCU_MYR,T24,old,5.01,up,Thicket,2,0.01996008,0.01996008
SCU_MYR,T24,old,5.043,up,Thicket,2,0.019829467,0.019829467
SCU_MYR,T24,old,5.065,up,Thicket,3,0,0
SCU_MYR,T24,old,5.346,up,Thicket,3,0.018705574,0.018705574
SCU_MYR,T24,old,5.494,up,Thicket,2,0,0
SCU_MYR,T24,old,5.93,up,Thicket,1,12.78246206,12.78246206
SCU_MYR,T24,old,6.015,up,Thicket,1,14.21446384,14.21446384
SCU_MYR,T24,old,6.074,up,Thicket,2,0.016463615,0.016463615
SCU_MYR,T24,old,6.113,up,Thicket,3,0.01635858,0.01635858
SCU_MYR,T24,old,6.396,up,Thicket,2,4.69043152,4.69043152
SCU_MYR,T24,old,6.731,up,Thicket,2,0.965681177,0.965681177
SCU_MYR,T24,old,6.768,up,Thicket,2,10.06205674,10.06205674
SCU_MYR,T24,old,7.058,up,Thicket,2,11.22130915,11.22130915
SCU_MYR,T24,old,7.182,up,Thicket,3,0.013923698,0.013923698
SCU_MYR,T24,old,7.218,up,Thicket,3,0.013854253,0.013854253
SCU_MYR,T24,old,7.574,low,Thicket,1,24.43886982,24.43886982
SCU_MYR,T24,old,7.644,up,Thicket,3,0.013082156,0.013082156
SCU_MYR,T24,old,7.734,up,Thicket,3,0,0
SCU_MYR,T24,old,7.822,up,Thicket,1,5.497315265,5.497315265
SCU_MYR,T24,old,7.93,up,Thicket,1,2.774274905,2.774274905
SCU_MYR,T24,old,8.311,up,Thicket,1,2.58693298,2.58693298
SCU_MYR,T24,old,8.312,up,Thicket,3,0.012030799,0.012030799
SCU_MYR,T24,old,8.484,up,Thicket,3,0.011786893,0.011786893
SCU_MYR,T24,old,8.562,low,Thicket,1,17.93973371,17.93973371
SCU_MYR,T24,old,9.353,up,Thicket,3,0.010691757,0.010691757
SCU_MYR,T24,old,9.734,up,Thicket,1,11.2184097,11.2184097
SCU_MYR,T24,old,10.114,up,Thicket,3,0.019774570000000002,0.019774570000000002
SCU_MYR,T24,old,10.285,up,Thicket,3,0,0
SCU_MYR,T24,old,10.922,up,Thicket,3,0.009155832,0.009155832
SCU_MYR,T24,old,11.822,up,Thicket,1,30.74775842,30.74775842
SCU_MYR,T24,old,14.321,up,Thicket,1,12.63179946,12.63179946
SCU_MYR,T24,young,1.304,up,Thicket,1,13.57361963,13.57361963
SCU_MYR,T24,young,1.327,up,Thicket,1,5.463451395,5.463451395
SCU_MYR,T24,young,1.652,up,Thicket,1,0.060532688,0.060532688
SCU_MYR,T24,young,1.698,up,Thicket,1,3.886925795,3.886925795
SCU_MYR,T24,young,1.754,up,Thicket,1,0,0
SCU_MYR,T24,young,1.755,up,Thicket,1,51.90883191,51.90883191
SCU_MYR,T24,young,1.814,up,Thicket,1,0.165380375,0.165380375
SCU_MYR,T24,young,1.868,up,Thicket,1,17.71948608,17.71948608
SCU_MYR,T24,young,1.96,up,Thicket,1,7.193877551,7.193877551
SCU_MYR,T24,young,2.082,up,Thicket,1,32.42074928,32.42074928
SCU_MYR,T24,young,2.186,up,Thicket,1,0.091491308,0.091491308
SCU_MYR,T24,young,2.191,up,Thicket,1,16.11136467,16.11136467
SCU_MYR,T24,young,2.258,up,Thicket,1,0.088573959,0.088573959
SCU_MYR,T24,young,2.266,up,Thicket,1,3.133274492,3.133274492
SCU_MYR,T24,young,2.285,up,Thicket,1,0.043763676,0.043763676
SCU_MYR,T24,young,2.295,up,Thicket,1,0.130718954,0.130718954
SCU_MYR,T24,young,2.422,up,Thicket,1,0.123864575,0.123864575
SCU_MYR,T24,young,2.49,up,Thicket,1,18.71485944,18.71485944
SCU_MYR,T24,young,2.516,up,Thicket,1,0,0
SCU_MYR,T24,young,2.682,up,Thicket,1,9.023117077,9.023117077
SCU_MYR,T24,young,2.709,up,Thicket,1,0,0
SCU_MYR,T24,young,2.721,up,Thicket,1,0.036751194,0.036751194
SCU_MYR,T24,young,2.854,up,Thicket,3,0.035038542,0.035038542
SCU_MYR,T24,young,2.909,up,Thicket,3,2.440701272,2.440701272
SCU_MYR,T24,young,2.911,up,Thicket,1,2.645139127,2.645139127
SCU_MYR,T24,young,2.939,up,Thicket,1,0,0
SCU_MYR,T24,young,2.942,up,Thicket,1,0,0
SCU_MYR,T24,young,3.04,up,Thicket,3,0.032894737,0.032894737
SCU_MYR,T24,young,3.06,up,Thicket,1,1.078431373,1.078431373
SCU_MYR,T24,young,3.241,up,Thicket,1,16.3221228,16.3221228
SCU_MYR,T24,young,3.359,up,Thicket,1,0.029770765,0.029770765
SCU_MYR,T24,young,3.393,up,Thicket,3,0.058944887,0.058944887
SCU_MYR,T24,young,3.514,up,Thicket,1,0.056915196,0.056915196
SCU_MYR,T24,young,3.671,up,Thicket,1,9.04385726,9.04385726
SCU_MYR,T24,young,3.731,up,Thicket,3,0,0
SCU_MYR,T24,young,3.739,up,Thicket,3,0,0
SCU_MYR,T24,young,3.763,up,Thicket,1,0.026574542,0.026574542
SCU_MYR,T24,young,3.782,up,Thicket,3,0.026441036,0.026441036
SCU_MYR,T24,young,3.808,up,Thicket,1,0.026260504,0.026260504
SCU_MYR,T24,young,3.9,up,Thicket,1,0.025641026,0.025641026
SCU_MYR,T24,young,4.062,up,Thicket,3,0.024618415,0.024618415
SCU_MYR,T24,young,4.076,up,Thicket,1,0.024533857,0.024533857
SCU_MYR,T24,young,4.265,up,Thicket,3,0,0
SCU_MYR,T24,young,4.335,up,Thicket,1,0.023068051,0.023068051
SCU_MYR,T24,young,4.544,up,Thicket,1,0.022007042,0.022007042
SCU_MYR,T24,young,4.701,up,Thicket,3,0.02127207,0.02127207
SCU_MYR,T24,young,4.723,up,Thicket,3,0.021172983,0.021172983
SID_INE,F7,old,2.669,low,Forest,1,0,0
SID_INE,F7,old,4.925,up,Forest,2,2.07106599,2.07106599
SID_INE,F7,old,5.008,up,Forest,2,57.58785942,57.58785942
SID_INE,F7,old,5.642,up,Forest,2,74.90251684,74.90251684
SID_INE,F7,old,5.732,low,Forest,1,0,0
SID_INE,F7,old,6.302,low,Forest,1,0,0
SID_INE,F7,old,6.357,low,Forest,1,0.031461381,0.031461381
SID_INE,F7,old,7.058,up,Forest,2,35.77500708,35.77500708
SID_INE,F7,old,7.421,low,Forest,1,0,0
SID_INE,F7,old,7.951,low,Forest,1,0.012577034,0.012577034
SID_INE,F7,old,8.216,low,Forest,2,80.65968841,80.65968841
SID_INE,F7,old,9.639,low,Forest,1,0,0
SID_INE,F7,old,10.933,low,Forest,2,24.78734108,24.78734108
SID_INE,F7,old,11.21,up,Forest,2,27.05619982,27.05619982
SID_INE,F7,old,11.406,up,Forest,1,4.813256181,4.813256181
SID_INE,F7,old,11.548,low,Forest,2,15.76896432,15.76896432
SID_INE,F7,old,12.146,low,Forest,1,0.329326527,0.329326527
SID_INE,F7,old,12.351,low,Forest,2,77.41883248,77.41883248
SID_INE,F7,old,12.742,up,Forest,1,0.070632554,0.070632554
SID_INE,F7,old,12.946,up,Forest,2,0.007724394,0.007724394
SID_INE,F7,old,12.981,up,Forest,1,13.48124181,13.48124181
SID_INE,F7,old,13.352,low,Forest,2,0.014979029,0.014979029
SID_INE,F7,old,13.54,low,Forest,1,0.007385524,0.007385524
SID_INE,F7,old,13.794,up,Forest,1,0.050746701,0.050746701
SID_INE,F7,old,13.934,up,Forest,1,53.09315344,53.09315344
SID_INE,F7,old,14.997,low,Forest,2,0.006668,0.006668
SID_INE,F7,old,15.06,up,Forest,1,0.152722444,0.152722444
SID_INE,F7,old,15.52,up,Forest,1,36.03737113,36.03737113
SID_INE,F7,old,15.803,low,Forest,2,0.02531165,0.02531165
SID_INE,F7,old,17.009,up,Forest,2,0.023516962,0.023516962
SID_INE,F7,old,17.646,up,Forest,1,81.87691261,81.87691261
SID_INE,F7,old,19.718,up,Forest,2,0.005071508,0.005071508
SID_INE,F7,old,19.864,up,Forest,1,33.13532018,33.13532018
SID_INE,F7,old,20.803,up,Forest,1,54.85266548,54.85266548
SID_INE,F7,old,20.919,low,Forest,2,0.004780343,0.004780343
SID_INE,F7,old,21.413,up,Forest,2,0.00467006,0.00467006
SID_INE,F7,old,22.012,up,Forest,2,0,0
SID_INE,F7,old,24.927,up,Forest,2,0.008023428,0.008023428
SID_INE,F7,young,4.445,up,Forest,1,0.022497188,0.022497188
SID_INE,S13,old,5.265,low,Savanna,2,0.702754036,0.702754036
SID_INE,S13,old,5.802,low,Savanna,2,0.827300931,0.827300931
SID_INE,S13,old,7.766,low,Savanna,3,60.43007984,60.43007984
SID_INE,S13,old,8.121,low,Savanna,1,0.283216353,0.283216353
SID_INE,S13,old,8.35,up,Savanna,1,1.329341317,1.329341317
SID_INE,S13,old,9.307,up,Savanna,3,2.535725798,2.535725798
SID_INE,S13,old,9.618,low,Savanna,2,0.259929299,0.259929299
SID_INE,S13,old,9.993,up,Savanna,3,0.810567397,0.810567397
SID_INE,S13,old,10.328,low,Savanna,3,25.68745159,25.68745159
SID_INE,S13,old,10.652,up,Savanna,3,1.764926774,1.764926774
SID_INE,S13,old,11.637,up,Savanna,3,0.790581765,0.790581765
SID_INE,S13,old,11.818,low,Savanna,1,0.473853444,0.473853444
SID_INE,S13,old,12.138,up,Savanna,2,0.057670127,0.057670127
SID_INE,S13,old,12.328,up,Savanna,2,0.040558079,0.040558079
SID_INE,S13,old,12.427,up,Savanna,3,1.126579223,1.126579223
SID_INE,S13,old,12.475,low,Savanna,3,1.250501002,1.250501002
SID_INE,S13,old,12.81,up,Savanna,2,0.109289617,0.109289617
SID_INE,S13,old,13.01,up,Savanna,2,0.04611837,0.04611837
SID_INE,S13,old,13.464,low,Savanna,2,0.282234106,0.282234106
SID_INE,S13,old,13.824,up,Savanna,2,0.05787037,0.05787037
SID_INE,S13,old,13.962,low,Savanna,1,12.97808337,12.97808337
SID_INE,S13,old,14.444,low,Savanna,1,0.152312379,0.152312379
SID_INE,S13,old,14.88,up,Savanna,2,7.883064516,7.883064516
SID_INE,S13,old,14.928,low,Savanna,1,0.683279743,0.683279743
SID_INE,S13,old,15.123,up,Savanna,3,36.58004364,36.58004364
SID_INE,S13,old,15.176,up,Savanna,2,0.046125461,0.046125461
SID_INE,S13,old,15.208,up,Savanna,3,3.465281431,3.465281431
SID_INE,S13,old,15.21,up,Savanna,1,7.7843524,7.7843524
SID_INE,S13,old,15.325,up,Savanna,1,7.941272431,7.941272431
SID_INE,S13,old,15.468,up,Savanna,2,0.090509439,0.090509439
SID_INE,S13,old,15.867,up,Savanna,1,0.207978824,0.207978824
SID_INE,S13,old,16.77,up,Savanna,2,0.131186643,0.131186643
SID_INE,S13,old,17.089,up,Savanna,1,0.087775762,0.087775762
SID_INE,S13,old,17.316,up,Savanna,1,0.340725341,0.340725341
SID_INE,S13,old,17.447,up,Savanna,2,0.045853155,0.045853155
SID_INE,S13,old,17.551,up,Savanna,1,4.808842801,4.808842801
SID_INE,S13,old,18.275,low,Savanna,2,0.180574555,0.180574555
SID_INE,S13,old,18.562,up,Savanna,1,9.433250727,9.433250727
SID_INE,S13,old,18.608,up,Savanna,1,43.4705503,43.4705503
SID_INE,S13,old,18.697,up,Savanna,1,0.283467936,0.283467936
SID_INE,S13,old,19.396,low,Savanna,3,1.14456589,1.14456589
SID_INE,S13,old,19.837,up,Savanna,1,11.91208348,11.91208348
SID_INE,S13,old,20.346,up,Savanna,3,1.371276909,1.371276909
SID_INE,S13,old,20.938,up,Savanna,1,0.176712198,0.176712198
SID_INE,S13,old,21.568,up,Savanna,3,1.414132047,1.414132047
SID_INE,S13,old,22.377,up,Savanna,1,1.130625196,1.130625196
SID_INE,S13,old,23.001,up,Savanna,1,34.32459458,34.32459458
SID_INE,S13,old,23.658,low,Savanna,3,0.612900499,0.612900499
SID_INE,S13,old,24.319,up,Savanna,1,21.59217073,21.59217073
SID_INE,S13,old,28.248,up,Savanna,3,2.895780232,2.895780232
SID_INE,S13,old,31.332,up,Savanna,1,0.526618154,0.526618154
SID_INE,S13,old,32.181,up,Savanna,1,1.311332774,1.311332774
SID_INE,S13,old,32.271,up,Savanna,1,3.396238109,3.396238109
SID_INE,S13,old,32.466,up,Savanna,1,2.405593544,2.405593544
SID_INE,S13,old,35.928,up,Savanna,1,1.288688488,1.288688488
SID_INE,S13,young,4.011,up,Savanna,2,0.199451508,0.199451508
SID_INE,S13,young,6.312,up,Savanna,2,0.174271229,0.174271229
SID_INE,S13,young,8.663,up,Savanna,2,1.719958444,1.719958444
SID_INE,S13,young,8.852,up,Savanna,2,0.225937641,0.225937641
SID_INE,S13,young,9.811,up,Savanna,2,0.265008664,0.265008664
SID_INE,S13,young,9.82,up,Savanna,2,4.16496945,4.16496945
SID_INE,S13,young,12.364,up,Savanna,2,0.161759948,0.161759948
SID_INE,S13,young,13.657,up,Savanna,2,0.871348027,0.871348027
SID_INE,S13,young,16.858,up,Savanna,2,0.338118401,0.338118401
SID_INE,S13,young,19.395,up,Savanna,2,24.39804073,24.39804073
SID_INE,S20,old,6.139,up,Savanna,1,0.016289298,0.016289298
SID_INE,S20,old,6.139,up,Savanna,2,0.016289298,0.016289298
SID_INE,S20,old,9.611,low,Savanna,1,4.567682863,4.567682863
SID_INE,S20,old,10.454,low,Savanna,1,0.009565716,0.009565716
SID_INE,S20,old,10.454,low,Savanna,2,0.009565716,0.009565716
SID_INE,S20,old,11.768,up,Savanna,1,23.53840925,23.53840925
SID_INE,S20,old,11.768,up,Savanna,2,23.53840925,23.53840925
SID_INE,S20,old,12.219,up,Savanna,1,2.119649726,2.119649726
SID_INE,S20,old,12.219,up,Savanna,2,2.119649726,2.119649726
SID_INE,S20,old,14.117,low,Savanna,1,36.53042431,36.53042431
SID_INE,S20,old,14.318,up,Savanna,1,3.080039112,3.080039112
SID_INE,S20,old,14.48,up,Savanna,1,26.48480663,26.48480663
SID_INE,S20,old,15.061,up,Savanna,1,0.411659252,0.411659252
SID_INE,S20,old,15.061,up,Savanna,2,0.411659252,0.411659252
SID_INE,S20,old,16.864,up,Savanna,1,0.023719165,0.023719165
SID_INE,S20,old,16.864,up,Savanna,2,0.023719165,0.023719165
SID_INE,S20,old,17.12,low,Savanna,1,0.011682243,0.011682243
SID_INE,S20,old,21.909,up,Savanna,1,2.496690858,2.496690858
SID_INE,S20,old,22.936,up,Savanna,1,0.017439833,0.017439833
SID_INE,S20,young,10.815,up,Savanna,1,0.110957004,0.110957004
SID_INE,S20,young,10.815,up,Savanna,2,0.110957004,0.110957004
SID_INE,S20,young,15.377,up,Savanna,1,0.188593354,0.188593354
SID_INE,S20,young,17.376,up,Savanna,1,0.218692449,0.218692449
SID_INE,S20,young,17.376,up,Savanna,2,0.218692449,0.218692449
SID_INE,S30,old,4.121,up,Savanna,2,0.04853191,0.04853191
SID_INE,S30,old,4.596,up,Savanna,2,3.263707572,3.263707572
SID_INE,S30,old,6.298,up,Savanna,2,82.29596697,82.29596697
SID_INE,S30,old,6.421,low,Savanna,2,0.342625759,0.342625759
SID_INE,S30,old,8.558,up,Savanna,2,25.192802060000002,25.192802060000002
SID_INE,S30,old,8.872,low,Savanna,1,0.755184851,0.755184851
SID_INE,S30,old,8.872,up,Savanna,1,0.011271416,0.011271416
SID_INE,S30,old,8.946,up,Savanna,2,26.93941426,26.93941426
SID_INE,S30,old,9.22,up,Savanna,2,0.292841649,0.292841649
SID_INE,S30,old,9.917,low,Savanna,1,9.03499042,9.03499042
SID_INE,S30,old,10.637,low,Savanna,1,11.88304973,11.88304973
SID_INE,S30,old,10.94,up,Savanna,1,3.939670932,3.939670932
SID_INE,S30,old,11.373,up,Savanna,2,2.127846654,2.127846654
SID_INE,S30,old,12.27,low,Savanna,2,17.72616137,17.72616137
SID_INE,S30,old,12.411,up,Savanna,1,2.932882121,2.932882121
SID_INE,S30,old,13.037,up,Savanna,2,52.97230958,52.97230958
SID_INE,S30,old,13.541,low,Savanna,2,0.036924895,0.036924895
SID_INE,S30,old,13.971,low,Savanna,2,0.078734522,0.078734522
SID_INE,S30,old,14.112,up,Savanna,2,1.870748299,1.870748299
SID_INE,S30,old,14.288,up,Savanna,2,0.027995521,0.027995521
SID_INE,S30,old,16.629,low,Savanna,2,20.06133863,20.06133863
SID_INE,S30,old,16.87,up,Savanna,1,1.084765857,1.084765857
SID_INE,S30,old,18.527,low,Savanna,2,0.80962919,0.80962919
SID_INE,S30,old,18.785,up,Savanna,1,2.736225712,2.736225712
SID_INE,S30,old,19.669,low,Savanna,1,0.19828156,0.19828156
SID_INE,S30,old,19.738,low,Savanna,1,66.35930692,66.35930692
SID_INE,S30,old,20.175,up,Savanna,2,35.80669145,35.80669145
SID_INE,S30,old,20.57,up,Savanna,1,9.859017987,9.859017987
SID_INE,S30,old,20.999,low,Savanna,1,0.395256917,0.395256917
SID_INE,S30,old,21.62,up,Savanna,1,0.615171138,0.615171138
SID_INE,S30,old,21.935,up,Savanna,1,0.674720766,0.674720766
SID_INE,S30,old,22.693,up,Savanna,1,0.074912969,0.074912969
SID_INE,S30,old,22.74,up,Savanna,1,0.642040457,0.642040457
SID_INE,S30,old,23.143,up,Savanna,1,2.964179233,2.964179233
SID_INE,S30,old,23.832,up,Savanna,1,1.242027526,1.242027526
SID_INE,S30,old,25.14,up,Savanna,1,2.406523469,2.406523469
SID_INE,S30,old,25.558,up,Savanna,2,0.680804445,0.680804445
SID_INE,S30,old,27.019,up,Savanna,1,0.210962656,0.210962656
SID_INE,S30,old,31.839,up,Savanna,1,0.5810484,0.5810484
SID_INE,S53,old,2.502,low,Savanna,1,0.079936051,0.079936051
SID_INE,S53,old,3.175,low,Savanna,1,0.094488189,0.094488189
SID_INE,S53,old,3.737,low,Savanna,1,0.187316029,0.187316029
SID_INE,S53,old,3.843,low,Savanna,1,0.182149362,0.182149362
SID_INE,S53,old,3.897,low,Savanna,1,0.38491147,0.38491147
SID_INE,S53,old,3.959,up,Savanna,1,8.537509472,8.537509472
SID_INE,S53,old,5.863,low,Savanna,1,4.87804878,4.87804878
SID_INE,S53,old,5.956,low,Savanna,1,1.292813969,1.292813969
SID_INE,S53,old,6.604,up,Savanna,1,0.166565718,0.166565718
SID_INE,S53,old,6.889,low,Savanna,1,0.203222529,0.203222529
SID_INE,S53,old,8.905,up,Savanna,1,0.011229646,0.011229646
SID_INE,S53,old,8.911,up,Savanna,1,0.011222085,0.011222085
SID_INE,S53,old,10.385,up,Savanna,1,0.028887819,0.028887819
SID_INE,S53,old,10.533,up,Savanna,1,0.066457799,0.066457799
SID_INE,S53,old,11.685,up,Savanna,1,0.949935815,0.949935815
SID_INE,S53,old,11.769,up,Savanna,1,0.033987595,0.033987595
SID_INE,S53,old,11.96,up,Savanna,1,1.086956522,1.086956522
SID_INE,S53,old,12.053,up,Savanna,1,0.041483448,0.041483448
SID_INE,S53,old,12.419,up,Savanna,1,0.144939206,0.144939206
SID_INE,S53,old,14.825,up,Savanna,1,2.111298482,2.111298482
SID_INE,S53,young,3.516,up,Savanna,1,0.085324232,0.085324232
SID_INE,S53,young,4.273,up,Savanna,1,0.093611046,0.093611046
SID_INE,S53,young,6.132,up,Savanna,1,0.212002609,0.212002609
SID_INE,S53,young,6.51,up,Savanna,1,0.076804916,0.076804916
